date,gameweek,home,home_score,away_score,away
2017-06-21 21:00:00,9,Palmeiras,1,0,Atl Goianiense
2017-06-21 21:45:00,9,Atlético Mineiro,2,2,Sport Recife
2017-06-21 21:45:00,9,Atl Paranaense,1,0,São Paulo
2017-06-21 21:45:00,9,Avaí,0,3,Fluminense
2017-06-22 19:30:00,9,Corinthians,3,0,Bahia
2017-06-22 19:30:00,9,Ponte Preta,1,0,Cruzeiro
2017-06-22 21:00:00,9,Grêmio,2,0,Coritiba
2017-06-22 21:00:00,9,Flamengo,5,1,Chapecoense
2017-06-24 19:00:00,10,Santos,0,1,Sport Recife
2017-06-25 11:00:00,10,Vasco da Gama,1,0,Atl Goianiense
2017-06-25 16:00:00,10,Atl Paranaense,4,1,Vitória
2017-06-25 16:00:00,10,Cruzeiro,2,0,Coritiba
2017-06-25 16:00:00,10,Grêmio,0,1,Corinthians
2017-06-25 16:00:00,10,Ponte Preta,1,2,Palmeiras
2017-06-25 16:00:00,10,São Paulo,1,1,Fluminense
2017-06-25 18:30:00,10,Bahia,0,1,Flamengo
2017-06-25 19:00:00,10,Chapecoense,0,1,Atlético Mineiro
2017-06-26 20:00:00,10,Botafogo (RJ),0,2,Avaí
2017-07-01 16:00:00,11,Palmeiras,1,0,Grêmio
2017-07-01 19:00:00,11,Atl Goianiense,1,1,Santos
2017-07-02 16:00:00,11,Atlético Mineiro,3,1,Cruzeiro
2017-07-02 16:00:00,11,Sport Recife,1,0,Atl Paranaense
2017-07-02 16:00:00,11,Flamengo,2,0,São Paulo
2017-07-02 16:00:00,11,Vitória,0,0,Bahia
2017-07-02 16:00:00,11,Corinthians,1,0,Botafogo (RJ)
2017-07-02 19:00:00,11,Avaí,0,0,Ponte Preta
2017-07-02 19:00:00,11,Coritiba,2,2,Vasco da Gama
2017-07-03 20:00:00,11,Fluminense,3,3,Chapecoense
2017-07-08 16:00:00,12,Atl Goianiense,1,2,Vitória
2017-07-08 18:00:00,12,Vasco da Gama,0,1,Flamengo
2017-07-08 19:00:00,12,Corinthians,2,0,Ponte Preta
2017-07-09 11:00:00,12,Chapecoense,1,1,Atl Paranaense
2017-07-09 16:00:00,12,Grêmio,0,2,Avaí
2017-07-09 16:00:00,12,Bahia,1,1,Fluminense
2017-07-09 16:00:00,12,Cruzeiro,3,1,Palmeiras
2017-07-09 19:00:00,12,Santos,3,2,São Paulo
2017-07-09 19:00:00,12,Botafogo (RJ),1,1,Atlético Mineiro
2017-07-10 20:00:00,12,Coritiba,0,3,Sport Recife
2017-07-12 19:30:00,13,Atlético Mineiro,0,1,Santos
2017-07-12 19:30:00,13,Ponte Preta,0,3,Bahia
2017-07-12 21:00:00,13,Fluminense,0,1,Botafogo (RJ)
2017-07-12 21:45:00,13,Vitória,1,4,Vasco da Gama
2017-07-12 21:45:00,13,Atl Paranaense,0,2,Cruzeiro
2017-07-12 21:45:00,13,Palmeiras,0,2,Corinthians
2017-07-13 19:30:00,13,Flamengo,0,1,Grêmio
2017-07-13 19:30:00,13,São Paulo,2,2,Atl Goianiense
2017-07-13 19:30:00,13,Sport Recife,3,0,Chapecoense
2017-07-13 21:00:00,13,Avaí,1,4,Coritiba
2017-07-15 19:00:00,14,Corinthians,2,2,Atl Paranaense
2017-07-16 11:00:00,14,Palmeiras,4,2,Vitória
2017-07-16 16:00:00,14,Cruzeiro,1,1,Flamengo
2017-07-16 16:00:00,14,Chapecoense,2,0,São Paulo
2017-07-16 16:00:00,14,Grêmio,3,1,Ponte Preta
2017-07-16 16:00:00,14,Atl Goianiense,1,2,Atlético Mineiro
2017-07-16 16:00:00,14,Vasco da Gama,0,0,Santos
2017-07-16 19:00:00,14,Bahia,1,1,Avaí
2017-07-16 19:00:00,14,Coritiba,1,2,Fluminense
2017-07-17 20:00:00,14,Botafogo (RJ),2,1,Sport Recife
2017-07-19 19:30:00,15,Vitória,1,3,Grêmio
2017-07-19 19:30:00,15,Santos,1,0,Chapecoense
2017-07-19 21:00:00,15,Ponte Preta,4,0,Coritiba
2017-07-19 21:00:00,15,Avaí,0,0,Corinthians
2017-07-19 21:45:00,15,Flamengo,2,2,Palmeiras
2017-07-19 21:45:00,15,São Paulo,1,0,Vasco da Gama
2017-07-19 21:45:00,15,Atlético Mineiro,0,2,Bahia
2017-07-20 19:30:00,15,Fluminense,1,1,Cruzeiro
2017-07-20 20:00:00,15,Sport Recife,4,0,Atl Goianiense
2017-07-20 21:00:00,15,Atl Paranaense,0,0,Botafogo (RJ)
2017-07-22 16:00:00,16,Vitória,1,2,Chapecoense
2017-07-22 19:00:00,16,Flamengo,2,1,Coritiba
2017-07-23 11:00:00,16,Santos,3,0,Bahia
2017-07-23 16:00:00,16,Fluminense,0,1,Corinthians
2017-07-23 16:00:00,16,Sport Recife,0,2,Palmeiras
2017-07-23 16:00:00,16,Avaí,1,0,Cruzeiro
2017-07-23 19:00:00,16,Atlético Mineiro,1,2,Vasco da Gama
2017-07-23 19:00:00,16,Atl Paranaense,0,2,Ponte Preta
2017-07-23 19:00:00,16,Atl Goianiense,1,1,Botafogo (RJ)
2017-07-24 20:00:00,16,São Paulo,1,1,Grêmio
2017-07-29 16:00:00,17,Botafogo (RJ),3,4,São Paulo
2017-07-29 19:00:00,17,Palmeiras,2,0,Avaí
2017-07-30 11:00:00,17,Chapecoense,1,2,Atl Goianiense
2017-07-30 16:00:00,17,Coritiba,0,2,Atlético Mineiro
2017-07-30 16:00:00,17,Bahia,1,3,Sport Recife
2017-07-30 16:00:00,17,Corinthians,1,1,Flamengo
2017-07-30 19:00:00,17,Grêmio,1,1,Santos
2017-07-30 19:00:00,17,Cruzeiro,0,0,Vitória
2017-07-31 20:00:00,17,Vasco da Gama,0,1,Atl Paranaense
2017-08-02 19:30:00,18,Chapecoense,1,1,Bahia
2017-08-02 19:30:00,18,Sport Recife,2,2,Fluminense
2017-08-02 21:00:00,18,Vitória,3,1,Ponte Preta
2017-08-02 21:00:00,18,Atlético Mineiro,0,2,Corinthians
2017-08-02 21:45:00,18,Atl Goianiense,0,1,Grêmio
2017-08-02 21:45:00,18,Botafogo (RJ),1,2,Palmeiras
2017-08-02 21:45:00,18,Santos,3,2,Flamengo
2017-08-03 19:30:00,18,São Paulo,1,2,Coritiba
2017-08-03 19:30:00,18,Atl Paranaense,5,0,Avaí
2017-08-03 20:00:00,18,Vasco da Gama,0,3,Cruzeiro
2017-08-05 19:00:00,19,Fluminense,3,1,Atl Goianiense
2017-08-05 19:00:00,19,Corinthians,3,1,Sport Recife
2017-08-06 11:00:00,19,Flamengo,0,2,Vitória
2017-08-06 16:00:00,19,Palmeiras,0,1,Atl Paranaense
2017-08-06 16:00:00,19,Grêmio,2,0,Atlético Mineiro
2017-08-06 16:00:00,19,Cruzeiro,0,0,Botafogo (RJ)
2017-08-06 16:00:00,19,Coritiba,2,0,Chapecoense
2017-08-06 16:00:00,19,Bahia,2,1,São Paulo
2017-08-06 19:00:00,19,Avaí,0,0,Santos
2017-08-06 19:00:00,19,Ponte Preta,0,0,Vasco da Gama
2017-08-09 20:00:00,17,Ponte Preta,0,0,Fluminense
2017-08-12 16:00:00,20,Atl Goianiense,1,0,Coritiba
2017-08-12 19:00:00,20,Vitória,0,1,Avaí
2017-08-13 11:00:00,20,São Paulo,3,2,Cruzeiro
2017-08-13 16:00:00,20,Sport Recife,0,0,Ponte Preta
2017-08-13 16:00:00,20,Vasco da Gama,1,1,Palmeiras
2017-08-13 16:00:00,20,Atlético Mineiro,2,0,Flamengo
2017-08-13 19:00:00,20,Atl Paranaense,4,1,Bahia
2017-08-13 19:00:00,20,Botafogo (RJ),1,0,Grêmio
2017-08-14 20:00:00,20,Santos,0,0,Fluminense
2017-08-19 16:00:00,21,Corinthians,0,1,Vitória
2017-08-19 19:00:00,21,Flamengo,2,0,Atl Goianiense
2017-08-20 11:00:00,21,Grêmio,0,0,Atl Paranaense
2017-08-20 16:00:00,21,Ponte Preta,2,1,Botafogo (RJ)
2017-08-20 16:00:00,21,Bahia,3,0,Vasco da Gama
2017-08-20 16:00:00,21,Cruzeiro,2,0,Sport Recife
2017-08-20 16:00:00,21,Avaí,1,1,São Paulo
2017-08-20 19:00:00,21,Coritiba,0,0,Santos
2017-08-20 19:00:00,21,Palmeiras,0,2,Chapecoense
2017-08-21 20:00:00,21,Fluminense,2,1,Atlético Mineiro
2017-08-23 19:30:00,20,Chapecoense,0,1,Corinthians
2017-08-26 16:00:00,22,Fluminense,0,1,Vasco da Gama
2017-08-26 19:00:00,22,Corinthians,0,1,Atl Goianiense
2017-08-27 16:00:00,22,Ponte Preta,1,2,Atlético Mineiro
2017-08-27 16:00:00,22,Flamengo,2,0,Atl Paranaense
2017-08-27 16:00:00,22,Palmeiras,4,2,São Paulo
2017-08-27 16:00:00,22,Bahia,1,2,Botafogo (RJ)
2017-08-27 19:00:00,22,Cruzeiro,1,1,Santos
2017-08-27 19:00:00,22,Avaí,1,0,Chapecoense
2017-08-28 20:00:00,22,Coritiba,0,1,Vitória
2017-09-02 16:00:00,22,Grêmio,5,0,Sport Recife
2017-09-09 16:00:00,23,Atlético Mineiro,1,1,Palmeiras
2017-09-09 18:00:00,23,Vasco da Gama,1,0,Grêmio
2017-09-09 19:00:00,23,São Paulo,2,2,Ponte Preta
2017-09-10 11:00:00,23,Atl Paranaense,1,1,Coritiba
2017-09-10 16:00:00,23,Santos,2,0,Corinthians
2017-09-10 16:00:00,23,Sport Recife,0,1,Avaí
2017-09-10 16:00:00,23,Vitória,2,2,Fluminense
2017-09-10 19:00:00,23,Chapecoense,1,2,Cruzeiro
2017-09-10 19:00:00,23,Botafogo (RJ),2,0,Flamengo
2017-09-11 20:00:00,23,Atl Goianiense,1,1,Bahia
2017-09-16 19:00:00,24,Botafogo (RJ),2,0,Santos
2017-09-16 21:00:00,24,Ponte Preta,1,3,Atl Goianiense
2017-09-17 11:00:00,24,Avaí,1,1,Atlético Mineiro
2017-09-17 16:00:00,24,Flamengo,2,0,Sport Recife
2017-09-17 16:00:00,24,Atl Paranaense,3,1,Fluminense
2017-09-17 16:00:00,24,Corinthians,1,0,Vasco da Gama
2017-09-17 16:00:00,24,Grêmio,0,1,Chapecoense
2017-09-17 16:00:00,24,Vitória,1,2,São Paulo
2017-09-17 19:00:00,24,Cruzeiro,1,0,Bahia
2017-09-18 20:00:00,24,Palmeiras,1,0,Coritiba
2017-09-23 19:00:00,25,Flamengo,1,1,Avaí
2017-09-23 21:00:00,25,Santos,1,0,Atl Paranaense
2017-09-24 11:00:00,25,São Paulo,1,1,Corinthians
2017-09-24 16:00:00,25,Fluminense,0,1,Palmeiras
2017-09-24 16:00:00,25,Atl Goianiense,1,2,Cruzeiro
2017-09-24 16:00:00,25,Coritiba,2,3,Botafogo (RJ)
2017-09-24 16:00:00,25,Chapecoense,1,0,Ponte Preta
2017-09-24 19:00:00,25,Bahia,1,0,Grêmio
2017-09-24 19:00:00,25,Atlético Mineiro,1,3,Vitória
2017-09-25 20:00:00,25,Sport Recife,1,1,Vasco da Gama
2017-09-30 16:00:00,26,Bahia,1,1,Coritiba
2017-09-30 16:00:00,26,Vasco da Gama,1,1,Chapecoense
2017-09-30 19:00:00,26,Palmeiras,0,1,Santos
2017-10-01 16:00:00,26,Botafogo (RJ),2,3,Vitória
2017-10-01 16:00:00,26,Grêmio,1,0,Fluminense
2017-10-01 16:00:00,26,Avaí,0,2,Atl Goianiense
2017-10-01 16:00:00,26,Cruzeiro,1,1,Corinthians
2017-10-01 16:00:00,26,São Paulo,1,0,Sport Recife
2017-10-01 19:00:00,26,Atl Paranaense,0,2,Atlético Mineiro
2017-10-02 20:00:00,26,Ponte Preta,1,0,Flamengo
2017-10-07 16:00:00,28,Cruzeiro,2,1,Ponte Preta
2017-10-11 19:30:00,27,Botafogo (RJ),2,1,Chapecoense
2017-10-11 19:30:00,27,Atl Paranaense,2,2,Atl Goianiense
2017-10-11 21:00:00,27,Corinthians,3,1,Coritiba
2017-10-11 21:45:00,27,Avaí,1,2,Vasco da Gama
2017-10-11 21:45:00,27,Grêmio,0,1,Cruzeiro
2017-10-11 21:45:00,27,Atlético Mineiro,1,0,São Paulo
2017-10-12 17:00:00,27,Ponte Preta,1,1,Santos
2017-10-12 17:00:00,27,Vitória,1,2,Sport Recife
2017-10-12 17:00:00,27,Flamengo,1,1,Fluminense
2017-10-12 21:00:00,27,Palmeiras,2,2,Bahia
2017-10-14 19:00:00,28,Vasco da Gama,1,0,Botafogo (RJ)
2017-10-14 21:00:00,28,São Paulo,2,1,Atl Paranaense
2017-10-15 16:00:00,28,Sport Recife,1,1,Atlético Mineiro
2017-10-15 17:00:00,28,Chapecoense,0,1,Flamengo
2017-10-15 17:00:00,28,Fluminense,1,0,Avaí
2017-10-15 17:00:00,28,Atl Goianiense,1,3,Palmeiras
2017-10-15 18:00:00,28,Bahia,2,0,Corinthians
2017-10-15 19:00:00,28,Coritiba,0,1,Grêmio
2017-10-16 20:00:00,28,Santos,2,2,Vitória
2017-10-18 19:30:00,29,Atl Goianiense,0,1,Vasco da Gama
2017-10-18 19:30:00,29,Coritiba,1,0,Cruzeiro
2017-10-18 21:00:00,29,Atlético Mineiro,2,3,Chapecoense
2017-10-18 21:45:00,29,Corinthians,0,0,Grêmio
2017-10-18 21:45:00,29,Avaí,1,1,Botafogo (RJ)
2017-10-18 21:45:00,29,Fluminense,3,1,São Paulo
2017-10-19 19:00:00,29,Vitória,2,3,Atl Paranaense
2017-10-19 20:00:00,29,Palmeiras,2,0,Ponte Preta
2017-10-19 20:00:00,29,Sport Recife,1,1,Santos
2017-10-19 21:00:00,29,Flamengo,4,1,Bahia
2017-10-21 17:00:00,30,Vasco da Gama,1,1,Coritiba
2017-10-22 16:00:00,30,Bahia,2,1,Vitória
2017-10-22 17:00:00,30,São Paulo,2,0,Flamengo
2017-10-22 17:00:00,30,Atl Paranaense,2,1,Sport Recife
2017-10-22 17:00:00,30,Santos,1,0,Atl Goianiense
2017-10-22 17:00:00,30,Cruzeiro,1,3,Atlético Mineiro
2017-10-22 17:00:00,30,Grêmio,1,3,Palmeiras
2017-10-22 19:00:00,30,Chapecoense,2,0,Fluminense
2017-10-22 19:00:00,30,Ponte Preta,1,2,Avaí
2017-10-23 20:00:00,30,Botafogo (RJ),2,1,Corinthians
2017-10-28 17:00:00,31,São Paulo,2,1,Santos
2017-10-28 19:00:00,31,Flamengo,0,0,Vasco da Gama
2017-10-28 21:00:00,31,Atl Paranaense,0,0,Chapecoense
2017-10-29 17:00:00,31,Atlético Mineiro,0,0,Botafogo (RJ)
2017-10-29 17:00:00,31,Fluminense,1,1,Bahia
2017-10-29 17:00:00,31,Ponte Preta,1,0,Corinthians
2017-10-29 17:00:00,31,Vitória,1,1,Atl Goianiense
2017-10-29 17:00:00,31,Sport Recife,3,4,Coritiba
2017-10-29 19:00:00,31,Avaí,2,2,Grêmio
2017-10-30 20:00:00,31,Palmeiras,2,2,Cruzeiro
2017-11-04 17:00:00,32,Santos,3,1,Atlético Mineiro
2017-11-04 19:00:00,32,Botafogo (RJ),1,2,Fluminense
2017-11-04 19:00:00,32,Atl Goianiense,0,1,São Paulo
2017-11-04 21:00:00,32,Coritiba,4,0,Avaí
2017-11-05 17:00:00,32,Grêmio,3,1,Flamengo
2017-11-05 17:00:00,32,Corinthians,3,2,Palmeiras
2017-11-05 17:00:00,32,Cruzeiro,1,0,Atl Paranaense
2017-11-05 17:00:00,32,Bahia,2,0,Ponte Preta
2017-11-05 19:00:00,32,Vasco da Gama,1,1,Vitória
2017-11-05 19:00:00,32,Chapecoense,1,1,Sport Recife
2017-11-08 19:30:00,33,Avaí,1,2,Bahia
2017-11-08 19:30:00,33,Ponte Preta,0,1,Grêmio
2017-11-08 20:00:00,33,Sport Recife,1,2,Botafogo (RJ)
2017-11-08 21:00:00,33,Atl Paranaense,0,1,Corinthians
2017-11-08 20:45:00,33,Vitória,3,1,Palmeiras
2017-11-08 21:45:00,33,Santos,1,2,Vasco da Gama
2017-11-08 21:45:00,33,Flamengo,2,0,Cruzeiro
2017-11-09 20:00:00,33,Atlético Mineiro,3,2,Atl Goianiense
2017-11-09 20:00:00,33,São Paulo,2,2,Chapecoense
2017-11-09 21:00:00,33,Fluminense,2,2,Coritiba
2017-11-11 17:00:00,34,Botafogo (RJ),0,1,Atl Paranaense
2017-11-11 19:00:00,34,Corinthians,1,0,Avaí
2017-11-12 17:00:00,34,Palmeiras,2,0,Flamengo
2017-11-12 17:00:00,34,Grêmio,1,1,Vitória
2017-11-12 17:00:00,34,Atl Goianiense,2,0,Sport Recife
2017-11-12 17:00:00,34,Vasco da Gama,1,1,São Paulo
2017-11-12 17:00:00,34,Bahia,2,2,Atlético Mineiro
2017-11-12 19:00:00,34,Coritiba,1,1,Ponte Preta
2017-11-12 19:00:00,34,Cruzeiro,3,1,Fluminense
2017-11-13 20:00:00,34,Chapecoense,2,0,Santos
2017-11-15 17:00:00,35,Ponte Preta,2,1,Atl Paranaense
2017-11-15 19:30:00,35,Grêmio,1,0,São Paulo
2017-11-15 19:30:00,35,Cruzeiro,2,2,Avaí
2017-11-15 21:45:00,35,Corinthians,3,1,Fluminense
2017-11-15 21:45:00,35,Vasco da Gama,1,1,Atlético Mineiro
2017-11-16 20:00:00,35,Chapecoense,2,1,Vitória
2017-11-16 20:00:00,35,Botafogo (RJ),1,2,Atl Goianiense
2017-11-16 20:00:00,35,Palmeiras,5,1,Sport Recife
2017-11-16 20:00:00,35,Bahia,3,1,Santos
2017-11-16 21:00:00,35,Coritiba,1,0,Flamengo
2017-11-19 16:00:00,36,Sport Recife,1,0,Bahia
2017-11-19 16:00:00,36,Vitória,1,1,Cruzeiro
2017-11-19 17:00:00,36,Flamengo,3,0,Corinthians
2017-11-19 17:00:00,36,São Paulo,0,0,Botafogo (RJ)
2017-11-19 17:00:00,36,Atl Goianiense,1,1,Chapecoense
2017-11-19 19:00:00,36,Atl Paranaense,3,1,Vasco da Gama
2017-11-19 19:00:00,36,Atlético Mineiro,3,0,Coritiba
2017-11-19 19:00:00,36,Santos,1,0,Grêmio
2017-11-20 17:00:00,36,Fluminense,2,0,Ponte Preta
2017-11-20 20:00:00,36,Avaí,2,1,Palmeiras
2017-11-25 17:00:00,37,Fluminense,1,2,Sport Recife
2017-11-26 17:00:00,37,Coritiba,1,2,São Paulo
2017-11-26 17:00:00,37,Cruzeiro,0,1,Vasco da Gama
2017-11-26 17:00:00,37,Ponte Preta,2,3,Vitória
2017-11-26 17:00:00,37,Avaí,1,0,Atl Paranaense
2017-11-26 17:00:00,37,Corinthians,2,2,Atlético Mineiro
2017-11-26 17:00:00,37,Grêmio,1,1,Atl Goianiense
2017-11-26 18:00:00,37,Bahia,0,1,Chapecoense
2017-11-26 19:00:00,37,Flamengo,1,2,Santos
2017-11-27 20:00:00,37,Palmeiras,2,0,Botafogo (RJ)
2017-12-03 16:00:00,38,Vitória,1,2,Flamengo
2017-12-03 16:00:00,38,Sport Recife,1,0,Corinthians
2017-12-03 17:00:00,38,Vasco da Gama,2,1,Ponte Preta
2017-12-03 17:00:00,38,Santos,1,1,Avaí
2017-12-03 17:00:00,38,Atl Paranaense,3,0,Palmeiras
2017-12-03 17:00:00,38,Atlético Mineiro,4,3,Grêmio
2017-12-03 17:00:00,38,São Paulo,1,1,Bahia
2017-12-03 17:00:00,38,Chapecoense,2,1,Coritiba
2017-12-03 17:00:00,38,Botafogo (RJ),2,2,Cruzeiro
2017-12-03 17:00:00,38,Atl Goianiense,1,1,Fluminense
