date,gameweek,home,home_score,away_score,away
2020-09-27 16:00:00,12,Palmeiras,1,1,Flamengo
2020-09-27 18:15:00,12,Atl Goianiense,1,1,Botafogo (RJ)
2020-09-27 18:15:00,12,Ceará,2,2,Goiás
2020-09-27 20:30:00,12,Santos,1,1,Fortaleza
2020-09-28 20:00:00,12,Fluminense,4,0,Coritiba
2020-09-30 21:30:00,1,Corinthians,0,0,Atl Goianiense
2020-09-30 21:30:00,1,Botafogo (RJ),1,2,Bahia
2020-10-03 17:00:00,13,Grêmio,1,1,Internacional
2020-10-03 19:00:00,13,Palmeiras,2,1,Ceará
2020-10-03 21:00:00,13,Bragantino,0,0,Corinthians
2020-10-04 11:00:00,13,Botafogo (RJ),1,1,Fluminense
2020-10-04 16:00:00,13,Flamengo,3,1,Atl Paranaense
2020-10-04 16:00:00,13,Coritiba,1,1,São Paulo
2020-10-04 18:15:00,13,Fortaleza,0,0,Atl Goianiense
2020-10-04 18:15:00,13,Bahia,1,2,Sport Recife
2020-10-04 18:15:00,13,Goiás,2,3,Santos
2020-10-04 20:30:00,13,Atlético Mineiro,4,1,Vasco da Gama
2020-10-07 19:00:00,14,Corinthians,1,1,Santos
2020-10-07 19:15:00,14,Bahia,3,0,Vasco da Gama
2020-10-07 19:15:00,14,Flamengo,3,0,Sport Recife
2020-10-07 19:15:00,14,Grêmio,2,1,Coritiba
2020-10-07 20:30:00,14,Goiás,2,4,Fluminense
2020-10-07 20:30:00,14,São Paulo,3,0,Atl Goianiense
2020-10-07 21:30:00,14,Fortaleza,2,1,Atlético Mineiro
2020-10-07 21:30:00,14,Botafogo (RJ),2,1,Palmeiras
2020-10-08 19:00:00,14,Atl Paranaense,0,0,Ceará
2020-10-08 21:00:00,14,Bragantino,0,2,Internacional
2020-10-10 17:00:00,15,Vasco da Gama,1,2,Flamengo
2020-10-10 19:00:00,15,Coritiba,0,0,Fortaleza
2020-10-10 19:00:00,15,Palmeiras,0,2,São Paulo
2020-10-10 21:00:00,15,Atlético Mineiro,3,0,Goiás
2020-10-11 16:00:00,15,Fluminense,1,0,Bahia
2020-10-11 16:00:00,15,Santos,2,1,Grêmio
2020-10-11 18:15:00,15,Sport Recife,1,2,Botafogo (RJ)
2020-10-11 18:15:00,15,Atl Goianiense,2,1,Bragantino
2020-10-11 20:30:00,15,Ceará,2,1,Corinthians
2020-10-11 20:30:00,15,Internacional,2,1,Atl Paranaense
2020-10-13 18:00:00,11,Flamengo,2,1,Goiás
2020-10-14 18:00:00,16,Palmeiras,1,3,Coritiba
2020-10-14 19:15:00,16,Grêmio,3,1,Botafogo (RJ)
2020-10-14 20:30:00,16,Santos,0,1,Atl Goianiense
2020-10-14 21:30:00,16,Atlético Mineiro,1,1,Fluminense
2020-10-14 21:30:00,16,Sport Recife,3,5,Internacional
2020-10-14 21:30:00,16,Atl Paranaense,0,1,Corinthians
2020-10-15 20:00:00,16,Flamengo,1,1,Bragantino
2020-10-16 20:00:00,16,Goiás,1,1,Bahia
2020-10-17 19:00:00,17,Fluminense,2,2,Ceará
2020-10-17 19:00:00,17,Atl Goianiense,1,1,Atl Paranaense
2020-10-17 19:00:00,17,Coritiba,1,2,Santos
2020-10-17 21:00:00,17,São Paulo,0,0,Grêmio
2020-10-18 16:00:00,17,Corinthians,1,5,Flamengo
2020-10-18 18:15:00,17,Internacional,2,0,Vasco da Gama
2020-10-18 20:30:00,17,Bragantino,2,0,Sport Recife
2020-10-18 20:30:00,17,Fortaleza,2,0,Palmeiras
2020-10-19 20:00:00,17,Botafogo (RJ),0,0,Goiás
2020-10-19 20:00:00,17,Bahia,3,1,Atlético Mineiro
2020-10-21 21:30:00,18,Vasco da Gama,1,2,Corinthians
2020-10-24 17:00:00,18,Bragantino,2,0,Goiás
2020-10-24 19:00:00,18,Ceará,2,1,Coritiba
2020-10-24 22:00:00,18,Atlético Mineiro,0,0,Sport Recife
2020-10-25 16:00:00,18,Fluminense,3,1,Santos
2020-10-25 16:00:00,18,Atl Goianiense,0,3,Palmeiras
2020-10-25 18:15:00,18,Internacional,2,2,Flamengo
2020-10-25 18:15:00,18,Atl Paranaense,1,2,Grêmio
2020-10-31 17:00:00,19,Botafogo (RJ),2,2,Ceará
2020-10-31 19:00:00,19,Coritiba,1,0,Atl Goianiense
2020-10-31 19:00:00,19,Corinthians,1,0,Internacional
2020-10-31 21:00:00,19,Fortaleza,0,1,Fluminense
2020-11-01 16:00:00,19,Sport Recife,1,0,Atl Paranaense
2020-11-01 16:00:00,19,Flamengo,1,4,São Paulo
2020-11-01 18:15:00,19,Santos,3,1,Bahia
2020-11-01 20:30:00,19,Goiás,1,1,Vasco da Gama
2020-11-02 17:00:00,19,Palmeiras,3,0,Atlético Mineiro
2020-11-02 20:00:00,19,Grêmio,2,1,Bragantino
2020-11-07 18:00:00,20,Atl Paranaense,2,1,Fortaleza
2020-11-07 19:00:00,20,São Paulo,2,1,Goiás
2020-11-07 21:00:00,20,Atl Goianiense,1,1,Corinthians
2020-11-08 16:00:00,20,Vasco da Gama,0,1,Palmeiras
2020-11-08 16:00:00,20,Internacional,2,2,Coritiba
2020-11-08 18:15:00,20,Atlético Mineiro,4,0,Flamengo
2020-11-08 18:15:00,20,Bragantino,1,1,Santos
2020-11-08 18:15:00,20,Bahia,1,0,Botafogo (RJ)
2020-11-08 20:30:00,20,Ceará,0,0,Sport Recife
2020-11-08 20:30:00,20,Fluminense,0,1,Grêmio
2020-11-11 18:45:00,18,Bahia,2,1,Fortaleza
2020-11-14 16:30:00,21,Sport Recife,0,2,Vasco da Gama
2020-11-14 16:30:00,21,Santos,2,0,Internacional
2020-11-14 17:00:00,21,Goiás,0,1,Atl Paranaense
2020-11-14 19:00:00,21,Grêmio,4,2,Ceará
2020-11-14 19:00:00,21,Fortaleza,2,3,São Paulo
2020-11-14 19:00:00,21,Corinthians,1,2,Atlético Mineiro
2020-11-14 21:30:00,21,Palmeiras,2,0,Fluminense
2020-11-14 21:30:00,21,Flamengo,1,1,Atl Goianiense
2020-11-16 18:00:00,21,Coritiba,1,2,Bahia
2020-11-16 20:00:00,21,Botafogo (RJ),1,2,Bragantino
2020-11-18 19:00:00,6,Atlético Mineiro,0,2,Atl Paranaense
2020-11-19 19:00:00,16,Vasco da Gama,0,0,Fortaleza
2020-11-20 20:00:00,22,Bragantino,4,0,Bahia
2020-11-21 19:00:00,22,Flamengo,3,1,Coritiba
2020-11-21 19:00:00,22,Atl Paranaense,1,0,Santos
2020-11-21 21:00:00,22,Goiás,1,0,Palmeiras
2020-11-22 16:00:00,22,São Paulo,1,1,Vasco da Gama
2020-11-22 16:00:00,22,Ceará,2,2,Atlético Mineiro
2020-11-22 18:15:00,22,Botafogo (RJ),1,2,Fortaleza
2020-11-22 18:15:00,22,Internacional,1,2,Fluminense
2020-11-22 20:30:00,22,Corinthians,0,0,Grêmio
2020-11-23 20:00:00,22,Sport Recife,0,1,Atl Goianiense
2020-11-25 19:15:00,16,Ceará,1,1,São Paulo
2020-11-25 21:30:00,23,Atlético Mineiro,2,1,Botafogo (RJ)
2020-11-25 21:30:00,23,Coritiba,0,1,Corinthians
2020-11-26 20:00:00,23,Fortaleza,1,1,Goiás
2020-11-28 17:00:00,23,Palmeiras,3,0,Atl Paranaense
2020-11-28 17:00:00,23,Santos,4,2,Sport Recife
2020-11-28 19:00:00,23,Bahia,1,3,São Paulo
2020-11-28 21:00:00,23,Atl Goianiense,0,0,Internacional
2020-11-30 18:00:00,6,Grêmio,2,1,Goiás
2020-11-30 18:00:00,23,Vasco da Gama,1,4,Ceará
2020-11-30 20:00:00,23,Fluminense,0,0,Bragantino
2020-12-02 21:30:00,24,Fortaleza,0,0,Corinthians
2020-12-03 19:00:00,1,Goiás,0,3,São Paulo
2020-12-05 17:00:00,24,Santos,2,2,Palmeiras
2020-12-05 17:00:00,24,Botafogo (RJ),0,1,Flamengo
2020-12-05 19:00:00,24,Fluminense,3,1,Atl Paranaense
2020-12-05 19:00:00,24,Bahia,0,2,Ceará
2020-12-05 21:00:00,24,Coritiba,0,0,Bragantino
2020-12-06 16:00:00,24,São Paulo,1,0,Sport Recife
2020-12-06 16:00:00,24,Grêmio,4,0,Vasco da Gama
2020-12-06 18:15:00,24,Atlético Mineiro,2,2,Internacional
2020-12-07 20:00:00,24,Atl Goianiense,0,1,Goiás
2020-12-09 21:30:00,18,São Paulo,4,0,Botafogo (RJ)
2020-12-12 17:00:00,25,Bragantino,2,1,Fortaleza
2020-12-12 17:00:00,25,Atl Paranaense,0,1,Atlético Mineiro
2020-12-12 19:00:00,25,Internacional,2,1,Botafogo (RJ)
2020-12-12 19:00:00,25,Palmeiras,3,0,Bahia
2020-12-12 21:00:00,25,Goiás,0,0,Grêmio
2020-12-12 21:00:00,25,Ceará,1,2,Atl Goianiense
2020-12-13 16:00:00,25,Flamengo,4,1,Santos
2020-12-13 18:15:00,25,Sport Recife,1,0,Coritiba
2020-12-13 18:15:00,25,Corinthians,1,0,São Paulo
2020-12-13 20:30:00,25,Vasco da Gama,1,1,Fluminense
2020-12-16 21:30:00,26,Atl Goianiense,2,1,Fluminense
2020-12-16 21:30:00,26,São Paulo,3,0,Atlético Mineiro
2020-12-19 19:00:00,26,Sport Recife,1,1,Grêmio
2020-12-19 21:00:00,26,Coritiba,1,2,Botafogo (RJ)
2020-12-19 21:00:00,26,Internacional,2,0,Palmeiras
2020-12-20 16:00:00,26,Vasco da Gama,1,0,Santos
2020-12-20 16:00:00,26,Bragantino,0,1,Atl Paranaense
2020-12-20 18:15:00,26,Flamengo,4,3,Bahia
2020-12-20 20:30:00,26,Fortaleza,0,2,Ceará
2020-12-21 20:00:00,26,Corinthians,2,1,Goiás
2020-12-26 17:00:00,27,Atlético Mineiro,2,0,Coritiba
2020-12-26 19:00:00,27,Fortaleza,0,0,Flamengo
2020-12-26 19:00:00,27,Goiás,1,0,Sport Recife
2020-12-26 21:00:00,27,Fluminense,1,2,São Paulo
2020-12-27 16:00:00,27,Bahia,1,2,Internacional
2020-12-27 16:00:00,27,Botafogo (RJ),0,2,Corinthians
2020-12-27 18:15:00,27,Atl Paranaense,3,0,Vasco da Gama
2020-12-27 18:15:00,27,Santos,1,1,Ceará
2020-12-27 18:15:00,27,Palmeiras,1,0,Bragantino
2020-12-27 20:30:00,27,Grêmio,2,1,Atl Goianiense
2021-01-06 19:15:00,28,Botafogo (RJ),0,2,Atl Paranaense
2021-01-06 19:15:00,28,Grêmio,2,1,Bahia
2021-01-06 20:30:00,28,Sport Recife,1,0,Fortaleza
2021-01-06 20:30:00,28,Coritiba,1,2,Goiás
2021-01-06 21:30:00,28,Flamengo,1,2,Fluminense
2021-01-06 21:30:00,28,Bragantino,4,2,São Paulo
2021-01-07 19:00:00,28,Ceará,0,2,Internacional
2021-01-07 21:00:00,28,Atl Goianiense,0,0,Vasco da Gama
2021-01-09 19:00:00,29,Sport Recife,0,1,Palmeiras
2021-01-09 19:00:00,29,Coritiba,0,0,Atl Paranaense
2021-01-09 21:00:00,29,Fortaleza,0,0,Grêmio
2021-01-10 16:00:00,29,Flamengo,0,2,Ceará
2021-01-10 16:00:00,29,São Paulo,0,1,Santos
2021-01-10 18:15:00,29,Atl Goianiense,1,1,Bahia
2021-01-10 18:15:00,29,Internacional,1,0,Goiás
2021-01-10 20:30:00,29,Vasco da Gama,3,0,Botafogo (RJ)
2021-01-11 20:00:00,29,Bragantino,2,2,Atlético Mineiro
2021-01-13 21:30:00,29,Corinthians,5,0,Fluminense
2021-01-15 21:30:00,30,Palmeiras,1,1,Grêmio
2021-01-16 19:00:00,30,Fluminense,1,0,Sport Recife
2021-01-16 21:00:00,30,Vasco da Gama,0,1,Coritiba
2021-01-17 16:00:00,30,Santos,2,1,Botafogo (RJ)
2021-01-17 16:00:00,30,Atl Paranaense,1,1,São Paulo
2021-01-17 18:15:00,30,Atlético Mineiro,3,1,Atl Goianiense
2021-01-17 20:30:00,30,Ceará,1,2,Bragantino
2021-01-17 20:30:00,30,Internacional,4,2,Fortaleza
2021-01-18 19:00:00,28,Palmeiras,4,0,Corinthians
2021-01-18 20:00:00,30,Goiás,0,3,Flamengo
2021-01-20 17:00:00,31,Botafogo (RJ),1,3,Atl Goianiense
2021-01-20 18:00:00,31,Bahia,1,0,Atl Paranaense
2021-01-20 19:15:00,31,Grêmio,1,1,Atlético Mineiro
2021-01-20 20:30:00,31,Coritiba,3,3,Fluminense
2021-01-20 21:30:00,31,Bragantino,4,1,Vasco da Gama
2021-01-20 21:30:00,31,São Paulo,1,5,Internacional
2021-01-21 19:00:00,31,Goiás,0,4,Ceará
2021-01-21 19:00:00,31,Fortaleza,2,0,Santos
2021-01-21 19:00:00,31,Flamengo,2,0,Palmeiras
2021-01-21 21:00:00,31,Corinthians,3,0,Sport Recife
2021-01-23 19:00:00,32,São Paulo,1,1,Coritiba
2021-01-23 21:00:00,32,Vasco da Gama,3,2,Atlético Mineiro
2021-01-24 16:00:00,32,Atl Paranaense,2,1,Flamengo
2021-01-24 16:00:00,32,Ceará,2,1,Palmeiras
2021-01-24 16:00:00,32,Internacional,2,1,Grêmio
2021-01-24 18:15:00,32,Sport Recife,2,0,Bahia
2021-01-24 18:15:00,32,Atl Goianiense,2,0,Fortaleza
2021-01-24 18:15:00,32,Santos,3,4,Goiás
2021-01-24 20:30:00,32,Fluminense,2,0,Botafogo (RJ)
2021-01-25 20:00:00,32,Corinthians,0,2,Bragantino
2021-01-26 20:00:00,1,Palmeiras,1,1,Vasco da Gama
2021-01-26 20:00:00,28,Atlético Mineiro,2,0,Santos
