date,gameweek,home,home_score,away_score,away
2019-06-09 19:00:00,8,CSA,1,2,Botafogo (RJ)
2019-06-09 19:00:00,8,Fluminense,0,0,Flamengo
2019-06-10 20:00:00,8,Goiás,3,1,Chapecoense
2019-06-12 19:15:00,9,Botafogo (RJ),0,1,Grêmio
2019-06-12 21:00:00,9,Fortaleza,2,1,Cruzeiro
2019-06-12 21:30:00,9,Internacional,3,1,Bahia
2019-06-12 21:30:00,9,CSA,0,2,Flamengo
2019-06-12 21:30:00,9,Santos,1,0,Corinthians
2019-06-13 19:15:00,9,Vasco da Gama,1,0,Ceará
2019-06-13 20:00:00,9,Goiás,2,1,Atl Paranaense
2019-06-13 20:00:00,9,Chapecoense,1,1,Fluminense
2019-06-13 20:00:00,9,Atlético Mineiro,1,1,São Paulo
2019-06-13 20:00:00,9,Palmeiras,2,0,Avaí
2019-07-13 17:00:00,10,Fortaleza,2,0,Avaí
2019-07-13 17:00:00,10,Grêmio,2,1,Vasco da Gama
2019-07-13 19:00:00,10,São Paulo,1,1,Palmeiras
2019-07-13 19:00:00,10,Bahia,0,1,Santos
2019-07-14 11:00:00,10,Flamengo,6,1,Goiás
2019-07-14 16:00:00,10,Corinthians,1,0,CSA
2019-07-14 16:00:00,10,Atl Paranaense,1,0,Internacional
2019-07-14 16:00:00,10,Cruzeiro,0,0,Botafogo (RJ)
2019-07-14 19:00:00,10,Chapecoense,1,2,Atlético Mineiro
2019-07-15 20:00:00,10,Fluminense,1,1,Ceará
2019-07-20 11:00:00,11,Vasco da Gama,2,1,Fluminense
2019-07-20 17:00:00,11,Bahia,0,0,Cruzeiro
2019-07-20 19:00:00,11,Internacional,1,1,Grêmio
2019-07-20 19:00:00,11,Ceará,2,0,Palmeiras
2019-07-20 19:00:00,11,CSA,0,4,Atl Paranaense
2019-07-21 11:00:00,11,Botafogo (RJ),0,1,Santos
2019-07-21 16:00:00,11,Atlético Mineiro,2,2,Fortaleza
2019-07-21 16:00:00,11,Corinthians,1,1,Flamengo
2019-07-21 19:00:00,11,Avaí,0,0,Goiás
2019-07-22 20:00:00,11,São Paulo,4,0,Chapecoense
2019-07-27 17:00:00,12,Palmeiras,1,1,Vasco da Gama
2019-07-27 19:00:00,12,Internacional,1,0,Ceará
2019-07-27 19:00:00,12,Cruzeiro,0,2,Atl Paranaense
2019-07-27 19:00:00,12,Fluminense,1,2,São Paulo
2019-07-28 11:00:00,12,Chapecoense,0,0,Bahia
2019-07-28 16:00:00,12,Santos,3,1,Avaí
2019-07-28 16:00:00,12,Flamengo,3,2,Botafogo (RJ)
2019-07-28 19:00:00,12,Goiás,0,0,Atlético Mineiro
2019-07-28 19:00:00,12,Fortaleza,1,3,Corinthians
2019-07-29 20:00:00,12,CSA,0,0,Grêmio
2019-08-03 19:00:00,13,Fluminense,2,1,Internacional
2019-08-03 19:00:00,13,Ceará,2,1,Fortaleza
2019-08-04 11:00:00,13,Santos,6,1,Goiás
2019-08-04 16:00:00,13,Bahia,3,0,Flamengo
2019-08-04 16:00:00,13,Avaí,0,2,Botafogo (RJ)
2019-08-04 19:00:00,13,Atlético Mineiro,2,0,Cruzeiro
2019-08-04 19:00:00,13,Vasco da Gama,0,0,CSA
2019-08-04 19:00:00,13,Corinthians,1,1,Palmeiras
2019-08-05 20:00:00,13,Grêmio,3,3,Chapecoense
2019-08-07 19:15:00,7,Corinthians,2,0,Goiás
2019-08-10 17:00:00,14,Ceará,4,1,Chapecoense
2019-08-10 17:00:00,14,São Paulo,3,2,Santos
2019-08-10 19:00:00,14,Flamengo,3,1,Grêmio
2019-08-10 21:00:00,14,Atlético Mineiro,2,1,Fluminense
2019-08-11 11:00:00,14,Internacional,0,0,Corinthians
2019-08-11 16:00:00,14,Palmeiras,2,2,Bahia
2019-08-11 16:00:00,14,Botafogo (RJ),2,1,Atl Paranaense
2019-08-11 16:00:00,14,Avaí,2,2,Cruzeiro
2019-08-11 19:00:00,14,Goiás,0,1,Vasco da Gama
2019-08-12 20:00:00,14,CSA,0,2,Fortaleza
2019-08-17 17:00:00,15,Corinthians,2,0,Botafogo (RJ)
2019-08-17 17:00:00,15,Fortaleza,0,1,Internacional
2019-08-17 19:00:00,15,Atl Paranaense,1,0,Atlético Mineiro
2019-08-17 19:00:00,15,Vasco da Gama,1,4,Flamengo
2019-08-17 21:00:00,15,Grêmio,1,1,Palmeiras
2019-08-18 16:00:00,15,Cruzeiro,2,0,Santos
2019-08-18 16:00:00,15,Bahia,1,1,Goiás
2019-08-18 16:00:00,15,São Paulo,1,0,Ceará
2019-08-18 16:00:00,15,Fluminense,0,1,CSA
2019-08-18 19:00:00,15,Chapecoense,1,0,Avaí
2019-08-21 19:15:00,13,Atl Paranaense,0,1,São Paulo
2019-08-24 11:00:00,16,Atlético Mineiro,0,1,Bahia
2019-08-24 17:00:00,16,Grêmio,2,1,Atl Paranaense
2019-08-25 16:00:00,16,Vasco da Gama,2,0,São Paulo
2019-08-25 16:00:00,16,Goiás,2,1,Internacional
2019-08-25 16:00:00,16,Santos,3,3,Fortaleza
2019-08-25 19:00:00,16,Ceará,0,3,Flamengo
2019-08-25 19:00:00,16,CSA,1,1,Cruzeiro
2019-08-25 19:00:00,16,Avaí,1,1,Corinthians
2019-08-26 20:00:00,16,Botafogo (RJ),0,0,Chapecoense
2019-08-31 11:00:00,17,São Paulo,0,0,Grêmio
2019-08-31 17:00:00,17,Bahia,1,0,CSA
2019-08-31 19:00:00,17,Atl Paranaense,1,0,Ceará
2019-08-31 19:00:00,17,Chapecoense,0,1,Santos
2019-08-31 21:00:00,17,Internacional,3,2,Botafogo (RJ)
2019-09-01 16:00:00,17,Fortaleza,2,0,Goiás
2019-09-01 16:00:00,17,Flamengo,3,0,Palmeiras
2019-09-01 19:00:00,17,Cruzeiro,1,0,Vasco da Gama
2019-09-01 19:00:00,17,Corinthians,1,0,Atlético Mineiro
2019-09-02 20:00:00,17,Fluminense,0,1,Avaí
2019-09-07 11:00:00,18,Corinthians,2,2,Ceará
2019-09-07 11:00:00,18,Vasco da Gama,0,2,Bahia
2019-09-07 17:00:00,18,Avaí,0,3,Flamengo
2019-09-07 17:00:00,18,Fortaleza,0,1,Fluminense
2019-09-07 19:00:00,18,Internacional,1,0,São Paulo
2019-09-07 21:00:00,18,Goiás,1,2,Palmeiras
2019-09-08 11:00:00,18,Cruzeiro,1,4,Grêmio
2019-09-08 16:00:00,18,Botafogo (RJ),2,1,Atlético Mineiro
2019-09-08 16:00:00,18,Santos,1,1,Atl Paranaense
2019-09-08 19:00:00,18,CSA,2,0,Chapecoense
2019-09-10 21:00:00,16,Palmeiras,3,0,Fluminense
2019-09-14 17:00:00,19,Flamengo,1,0,Santos
2019-09-14 19:00:00,19,Palmeiras,1,0,Cruzeiro
2019-09-14 19:00:00,19,Chapecoense,1,2,Vasco da Gama
2019-09-14 21:00:00,19,Ceará,0,0,Botafogo (RJ)
2019-09-15 11:00:00,19,Atlético Mineiro,1,3,Internacional
2019-09-15 11:00:00,19,Atl Paranaense,0,1,Avaí
2019-09-15 16:00:00,19,Bahia,1,1,Fortaleza
2019-09-15 16:00:00,19,Grêmio,3,0,Goiás
2019-09-15 16:00:00,19,Fluminense,1,0,Corinthians
2019-09-15 19:00:00,19,São Paulo,1,1,CSA
2019-09-21 11:00:00,20,Botafogo (RJ),1,2,São Paulo
2019-09-21 17:00:00,20,Cruzeiro,1,2,Flamengo
2019-09-21 19:00:00,20,Corinthians,2,1,Bahia
2019-09-21 21:00:00,20,Santos,0,3,Grêmio
2019-09-22 11:00:00,20,Internacional,1,0,Chapecoense
2019-09-22 16:00:00,20,Fortaleza,0,1,Palmeiras
2019-09-22 16:00:00,20,CSA,1,0,Ceará
2019-09-22 16:00:00,20,Vasco da Gama,1,1,Atl Paranaense
2019-09-22 19:00:00,20,Goiás,3,0,Fluminense
2019-09-23 20:00:00,20,Avaí,1,0,Atlético Mineiro
2019-09-25 19:30:00,21,Ceará,0,0,Cruzeiro
2019-09-25 21:30:00,21,Bahia,2,0,Botafogo (RJ)
2019-09-25 21:30:00,21,São Paulo,0,1,Goiás
2019-09-25 21:30:00,21,Flamengo,3,1,Internacional
2019-09-26 19:15:00,21,Palmeiras,6,2,CSA
2019-09-26 20:00:00,21,Grêmio,6,1,Avaí
2019-09-26 20:00:00,21,Fluminense,1,1,Santos
2019-09-26 21:30:00,21,Atl Paranaense,4,1,Fortaleza
2019-09-28 19:00:00,22,Flamengo,0,0,São Paulo
2019-09-29 11:00:00,22,Corinthians,1,0,Vasco da Gama
2019-09-29 16:00:00,22,Fluminense,2,1,Grêmio
2019-09-29 16:00:00,22,Santos,2,0,CSA
2019-09-29 16:00:00,22,Internacional,1,1,Palmeiras
2019-09-29 19:00:00,22,Atl Paranaense,1,1,Chapecoense
2019-09-29 19:00:00,22,Atlético Mineiro,2,1,Ceará
2019-09-30 20:00:00,22,Avaí,0,2,Bahia
2019-09-30 20:00:00,22,Goiás,1,0,Cruzeiro
2019-09-30 20:00:00,22,Fortaleza,1,0,Botafogo (RJ)
2019-10-02 19:15:00,21,Chapecoense,0,1,Corinthians
2019-10-02 19:15:00,21,Atlético Mineiro,1,2,Vasco da Gama
2019-10-05 17:00:00,23,São Paulo,2,1,Fortaleza
2019-10-05 17:00:00,23,Vasco da Gama,0,1,Santos
2019-10-05 19:00:00,23,Bahia,1,2,Atl Paranaense
2019-10-05 19:00:00,23,Grêmio,0,0,Corinthians
2019-10-05 21:00:00,23,Cruzeiro,1,1,Internacional
2019-10-06 11:00:00,23,Chapecoense,0,1,Flamengo
2019-10-06 16:00:00,23,Palmeiras,1,1,Atlético Mineiro
2019-10-06 16:00:00,23,Botafogo (RJ),0,1,Fluminense
2019-10-06 16:00:00,23,Ceará,0,1,Goiás
2019-10-06 19:00:00,23,CSA,3,1,Avaí
2019-10-09 19:15:00,24,Botafogo (RJ),3,1,Goiás
2019-10-09 19:15:00,24,CSA,1,0,Internacional
2019-10-09 20:30:00,24,Fortaleza,2,0,Chapecoense
2019-10-09 21:00:00,24,Bahia,0,0,São Paulo
2019-10-09 21:00:00,24,Grêmio,2,1,Ceará
2019-10-09 21:30:00,24,Cruzeiro,0,0,Fluminense
2019-10-09 21:30:00,24,Santos,2,0,Palmeiras
2019-10-10 19:15:00,24,Corinthians,2,2,Atl Paranaense
2019-10-10 19:15:00,24,Avaí,0,0,Vasco da Gama
2019-10-10 20:00:00,24,Flamengo,3,1,Atlético Mineiro
2019-10-12 17:00:00,25,Goiás,1,0,CSA
2019-10-12 19:00:00,25,Fluminense,2,0,Bahia
2019-10-12 21:00:00,25,Palmeiras,1,0,Botafogo (RJ)
2019-10-13 16:00:00,25,Ceará,1,0,Avaí
2019-10-13 16:00:00,25,Atl Paranaense,0,2,Flamengo
2019-10-13 16:00:00,25,Vasco da Gama,1,0,Fortaleza
2019-10-13 16:00:00,25,Internacional,0,0,Santos
2019-10-13 18:00:00,25,São Paulo,1,0,Corinthians
2019-10-13 19:00:00,25,Atlético Mineiro,1,4,Grêmio
2019-10-13 19:00:00,25,Chapecoense,1,1,Cruzeiro
2019-10-16 19:15:00,26,CSA,2,2,Atlético Mineiro
2019-10-16 19:15:00,26,Grêmio,0,1,Bahia
2019-10-16 20:00:00,26,Fortaleza,1,2,Flamengo
2019-10-16 21:00:00,26,Palmeiras,1,0,Chapecoense
2019-10-16 21:00:00,26,Cruzeiro,1,0,São Paulo
2019-10-16 21:30:00,26,Vasco da Gama,2,1,Botafogo (RJ)
2019-10-16 21:30:00,26,Goiás,2,2,Corinthians
2019-10-17 19:15:00,26,Avaí,0,2,Internacional
2019-10-17 19:15:00,26,Santos,2,1,Ceará
2019-10-17 21:00:00,26,Fluminense,1,2,Atl Paranaense
2019-10-19 17:00:00,27,Fortaleza,2,1,Grêmio
2019-10-19 19:00:00,27,Corinthians,1,2,Cruzeiro
2019-10-20 17:00:00,27,Atlético Mineiro,2,0,Santos
2019-10-20 17:00:00,27,Internacional,0,1,Vasco da Gama
2019-10-20 17:00:00,27,São Paulo,1,0,Avaí
2019-10-20 19:00:00,27,Flamengo,2,0,Fluminense
2019-10-20 19:00:00,27,Chapecoense,2,2,Goiás
2019-10-20 19:00:00,27,Atl Paranaense,1,1,Palmeiras
2019-10-21 19:30:00,27,Bahia,1,2,Ceará
2019-10-21 20:00:00,27,Botafogo (RJ),2,1,CSA
2019-10-26 17:00:00,28,Ceará,1,1,Vasco da Gama
2019-10-26 18:00:00,28,Corinthians,0,0,Santos
2019-10-26 19:00:00,28,Bahia,2,3,Internacional
2019-10-26 19:30:00,28,Fluminense,1,1,Chapecoense
2019-10-26 22:00:00,28,Cruzeiro,1,1,Fortaleza
2019-10-27 17:00:00,28,Grêmio,3,0,Botafogo (RJ)
2019-10-27 17:00:00,28,Atl Paranaense,4,1,Goiás
2019-10-27 17:00:00,28,São Paulo,2,0,Atlético Mineiro
2019-10-27 19:00:00,28,Avaí,1,2,Palmeiras
2019-10-27 20:00:00,28,Flamengo,1,0,CSA
2019-10-30 20:30:00,29,Avaí,1,3,Fortaleza
2019-10-30 20:30:00,29,Palmeiras,3,0,São Paulo
2019-10-30 20:30:00,29,Atlético Mineiro,0,2,Chapecoense
2019-10-30 21:30:00,29,Vasco da Gama,1,3,Grêmio
2019-10-30 21:30:00,29,Ceará,2,0,Fluminense
2019-10-30 21:30:00,29,CSA,2,1,Corinthians
2019-10-31 20:15:00,29,Santos,1,0,Bahia
2019-10-31 20:00:00,29,Goiás,2,2,Flamengo
2019-10-31 21:30:00,29,Internacional,1,1,Atl Paranaense
2019-10-31 21:30:00,29,Botafogo (RJ),0,2,Cruzeiro
2019-11-02 17:00:00,30,Fortaleza,2,2,Atlético Mineiro
2019-11-02 20:00:00,30,Palmeiras,1,0,Ceará
2019-11-02 20:00:00,30,Fluminense,0,0,Vasco da Gama
2019-11-02 21:00:00,30,Chapecoense,0,3,São Paulo
2019-11-03 17:00:00,30,Flamengo,4,1,Corinthians
2019-11-03 19:00:00,30,Atl Paranaense,1,0,CSA
2019-11-03 19:00:00,30,Grêmio,2,0,Internacional
2019-11-03 20:00:00,30,Cruzeiro,1,1,Bahia
2019-11-03 20:00:00,30,Santos,4,1,Botafogo (RJ)
2019-11-03 20:30:00,30,Goiás,2,0,Avaí
2019-11-06 20:30:00,31,Corinthians,3,2,Fortaleza
2019-11-06 20:00:00,31,Atlético Mineiro,2,0,Goiás
2019-11-06 21:00:00,31,Avaí,1,2,Santos
2019-11-06 21:30:00,31,Bahia,1,1,Chapecoense
2019-11-06 21:30:00,31,Atl Paranaense,0,0,Cruzeiro
2019-11-06 21:30:00,31,Vasco da Gama,1,2,Palmeiras
2019-11-07 19:30:00,31,Ceará,2,0,Internacional
2019-11-07 20:30:00,31,São Paulo,0,2,Fluminense
2019-11-07 20:00:00,31,Botafogo (RJ),0,1,Flamengo
2019-11-07 21:00:00,31,Grêmio,2,1,CSA
2019-11-09 18:00:00,32,Goiás,0,3,Santos
2019-11-09 20:00:00,32,Palmeiras,1,1,Corinthians
2019-11-10 17:00:00,32,Internacional,2,1,Fluminense
2019-11-10 17:00:00,32,São Paulo,0,1,Atl Paranaense
2019-11-10 17:00:00,32,Cruzeiro,0,0,Atlético Mineiro
2019-11-10 19:00:00,32,Flamengo,3,1,Bahia
2019-11-10 19:00:00,32,CSA,0,3,Vasco da Gama
2019-11-10 19:00:00,32,Fortaleza,1,0,Ceará
2019-11-10 20:00:00,32,Chapecoense,0,1,Grêmio
2019-11-11 20:00:00,32,Botafogo (RJ),2,0,Avaí
2019-11-13 21:30:00,34,Flamengo,4,4,Vasco da Gama
2019-11-16 17:00:00,33,Santos,1,1,São Paulo
2019-11-16 19:00:00,33,Fluminense,1,1,Atlético Mineiro
2019-11-17 16:00:00,33,Grêmio,0,1,Flamengo
2019-11-17 16:00:00,33,Bahia,1,1,Palmeiras
2019-11-17 18:00:00,33,Corinthians,0,0,Internacional
2019-11-17 18:00:00,33,Atl Paranaense,1,0,Botafogo (RJ)
2019-11-17 18:00:00,33,Chapecoense,1,0,Ceará
2019-11-17 19:00:00,33,Fortaleza,3,0,CSA
2019-11-18 19:30:00,33,Vasco da Gama,1,1,Goiás
2019-11-18 20:00:00,33,Cruzeiro,0,0,Avaí
2019-11-23 21:00:00,34,Santos,4,1,Cruzeiro
2019-11-24 16:00:00,34,Goiás,4,3,Bahia
2019-11-24 16:00:00,34,Atlético Mineiro,0,1,Atl Paranaense
2019-11-24 16:00:00,34,Palmeiras,1,2,Grêmio
2019-11-24 18:00:00,34,Botafogo (RJ),1,0,Corinthians
2019-11-24 19:00:00,34,Ceará,1,1,São Paulo
2019-11-24 19:00:00,34,Avaí,0,1,Chapecoense
2019-11-24 19:00:00,34,Internacional,2,2,Fortaleza
2019-11-25 20:00:00,34,CSA,0,1,Fluminense
2019-11-27 19:30:00,35,Internacional,1,2,Goiás
2019-11-27 19:30:00,35,Chapecoense,0,1,Botafogo (RJ)
2019-11-27 21:00:00,35,Bahia,1,1,Atlético Mineiro
2019-11-27 21:30:00,35,Flamengo,4,1,Ceará
2019-11-27 21:30:00,35,Corinthians,3,0,Avaí
2019-11-27 21:30:00,35,Atl Paranaense,2,0,Grêmio
2019-11-28 19:30:00,35,Fluminense,1,0,Palmeiras
2019-11-28 20:00:00,35,Fortaleza,2,1,Santos
2019-11-28 20:30:00,35,São Paulo,1,0,Vasco da Gama
2019-11-28 21:30:00,35,Cruzeiro,0,1,CSA
2019-11-30 19:00:00,36,Botafogo (RJ),0,1,Internacional
2019-11-30 19:00:00,36,Ceará,1,1,Atl Paranaense
2019-12-01 16:00:00,36,Avaí,1,1,Fluminense
2019-12-01 16:00:00,36,Goiás,1,2,Fortaleza
2019-12-01 16:00:00,36,Palmeiras,1,3,Flamengo
2019-12-01 18:00:00,36,CSA,1,2,Bahia
2019-12-01 18:00:00,36,Atlético Mineiro,2,1,Corinthians
2019-12-01 19:00:00,36,Grêmio,3,0,São Paulo
2019-12-01 19:00:00,36,Santos,2,0,Chapecoense
2019-12-02 20:00:00,36,Vasco da Gama,1,0,Cruzeiro
2019-12-04 19:00:00,37,Atl Paranaense,1,0,Santos
2019-12-04 19:30:00,37,Ceará,0,1,Corinthians
2019-12-04 19:30:00,37,Atlético Mineiro,2,0,Botafogo (RJ)
2019-12-04 21:00:00,37,Chapecoense,3,0,CSA
2019-12-04 21:30:00,37,Fluminense,0,0,Fortaleza
2019-12-04 21:30:00,37,São Paulo,2,1,Internacional
2019-12-05 19:15:00,37,Palmeiras,5,1,Goiás
2019-12-05 19:15:00,37,Bahia,1,1,Vasco da Gama
2019-12-05 19:15:00,37,Grêmio,2,0,Cruzeiro
2019-12-05 20:00:00,37,Flamengo,6,1,Avaí
2019-12-08 16:00:00,38,CSA,1,2,São Paulo
2019-12-08 16:00:00,38,Goiás,3,2,Grêmio
2019-12-08 16:00:00,38,Corinthians,1,2,Fluminense
2019-12-08 16:00:00,38,Internacional,2,1,Atlético Mineiro
2019-12-08 16:00:00,38,Botafogo (RJ),1,1,Ceará
2019-12-08 16:00:00,38,Vasco da Gama,1,1,Chapecoense
2019-12-08 16:00:00,38,Avaí,0,0,Atl Paranaense
2019-12-08 16:00:00,38,Cruzeiro,0,2,Palmeiras
2019-12-08 16:00:00,38,Santos,4,0,Flamengo
2019-12-08 16:00:00,38,Fortaleza,2,1,Bahia
