match,player,X,Y
São Paulo x Corinthians,Brenner,90,46
São Paulo x Corinthians,Brenner,71,47
São Paulo x Corinthians,Brenner,81,15
São Paulo x Corinthians,Brenner,79,15
São Paulo x Corinthians,Brenner,37,4
São Paulo x Corinthians,Brenner,43,9
São Paulo x Corinthians,Brenner,59,13
São Paulo x Corinthians,Brenner,57,34
São Paulo x Corinthians,Brenner,90,52
São Paulo x Corinthians,Brenner,45,10
São Paulo x Corinthians,Brenner,20,36
São Paulo x Corinthians,Brenner,42,15
Atl. Mineiro x São Paulo,T. Volpi,2,50
Atl. Mineiro x São Paulo,T. Volpi,2,50
Atl. Mineiro x São Paulo,T. Volpi,9,48
Atl. Mineiro x São Paulo,T. Volpi,9,48
Atl. Mineiro x São Paulo,T. Volpi,11,54
Atl. Mineiro x São Paulo,T. Volpi,6,57
Atl. Mineiro x São Paulo,T. Volpi,20,29
Atl. Mineiro x São Paulo,T. Volpi,4,41
Atl. Mineiro x São Paulo,T. Volpi,7,60
Atl. Mineiro x São Paulo,T. Volpi,7,60
Atl. Mineiro x São Paulo,T. Volpi,9,61
Atl. Mineiro x São Paulo,T. Volpi,12,49
Atl. Mineiro x São Paulo,T. Volpi,8,50
Atl. Mineiro x São Paulo,T. Volpi,4,55
Atl. Mineiro x São Paulo,T. Volpi,1,54
Atl. Mineiro x São Paulo,T. Volpi,3,67
Atl. Mineiro x São Paulo,T. Volpi,1,50
Atl. Mineiro x São Paulo,T. Volpi,11,48
Atl. Mineiro x São Paulo,T. Volpi,4,50
Atl. Mineiro x São Paulo,T. Volpi,2,49
Atl. Mineiro x São Paulo,T. Volpi,20,41
Atl. Mineiro x São Paulo,T. Volpi,2,56
Atl. Mineiro x São Paulo,T. Volpi,18,51
Atl. Mineiro x São Paulo,T. Volpi,12,47
Atl. Mineiro x São Paulo,T. Volpi,4,49
Atl. Mineiro x São Paulo,T. Volpi,5,52
Atl. Mineiro x São Paulo,T. Volpi,4,57
Atl. Mineiro x São Paulo,T. Volpi,12,50
Atl. Mineiro x São Paulo,T. Volpi,13,74
Atl. Mineiro x São Paulo,T. Volpi,3,50
Atl. Mineiro x São Paulo,T. Volpi,1,53
Atl. Mineiro x São Paulo,T. Volpi,1,48
Atl. Mineiro x São Paulo,T. Volpi,9,49
Atl. Mineiro x São Paulo,T. Volpi,19,69
Atl. Mineiro x São Paulo,T. Volpi,28,49
Atl. Mineiro x São Paulo,T. Volpi,1,51
Atl. Mineiro x São Paulo,T. Volpi,1,51
Atl. Mineiro x São Paulo,T. Volpi,10,44
Atl. Mineiro x São Paulo,T. Volpi,8,51
Atl. Mineiro x São Paulo,T. Volpi,2,25
Atl. Mineiro x São Paulo,T. Volpi,12,27
Atl. Mineiro x São Paulo,T. Volpi,13,44
Atl. Mineiro x São Paulo,T. Volpi,1,50
Atl. Mineiro x São Paulo,T. Volpi,1,50
Atl. Mineiro x São Paulo,T. Volpi,13,49
Atl. Mineiro x São Paulo,T. Volpi,25,50
Atl. Mineiro x São Paulo,T. Volpi,11,47
Atl. Mineiro x São Paulo,T. Volpi,14,36
Atl. Mineiro x São Paulo,T. Volpi,8,44
Atl. Mineiro x São Paulo,T. Volpi,4,49
Atl. Mineiro x São Paulo,T. Volpi,8,49
Atl. Mineiro x São Paulo,T. Volpi,15,47
Atl. Mineiro x São Paulo,T. Volpi,3,51
Atl. Mineiro x São Paulo,T. Volpi,21,28
Atl. Mineiro x São Paulo,T. Volpi,24,30
Atl. Mineiro x São Paulo,T. Volpi,5,72
Atl. Mineiro x São Paulo,T. Volpi,25,49
Atl. Mineiro x São Paulo,T. Volpi,12,51
Atl. Mineiro x São Paulo,T. Volpi,29,5
Atl. Mineiro x São Paulo,T. Volpi,21,39
Atl. Mineiro x São Paulo,T. Volpi,23,35
Atl. Mineiro x São Paulo,T. Volpi,25,48
Atl. Mineiro x São Paulo,T. Volpi,12,64
Atl. Mineiro x São Paulo,T. Volpi,14,61
Atl. Mineiro x São Paulo,T. Volpi,14,44
Atl. Mineiro x São Paulo,T. Volpi,2,37
Atl. Mineiro x São Paulo,T. Volpi,9,38
Atl. Mineiro x São Paulo,T. Volpi,4,51
Atl. Mineiro x São Paulo,T. Volpi,23,23
Atl. Mineiro x São Paulo,T. Volpi,22,59
Atl. Mineiro x São Paulo,T. Volpi,26,51
Atl. Mineiro x São Paulo,T. Volpi,25,51
Atl. Mineiro x São Paulo,T. Volpi,11,37
Atl. Mineiro x São Paulo,T. Volpi,4,38
Atl. Mineiro x São Paulo,T. Volpi,1,27
Atl. Mineiro x São Paulo,T. Volpi,1,49
Atl. Mineiro x São Paulo,T. Volpi,1,49
Atl. Mineiro x São Paulo,T. Volpi,14,49
Atl. Mineiro x São Paulo,I. Vinícius,58,5
Atl. Mineiro x São Paulo,I. Vinícius,57,5
Atl. Mineiro x São Paulo,I. Vinícius,52,5
Atl. Mineiro x São Paulo,I. Vinícius,66,13
Atl. Mineiro x São Paulo,I. Vinícius,53,11
Atl. Mineiro x São Paulo,I. Vinícius,76,33
Atl. Mineiro x São Paulo,I. Vinícius,78,29
Atl. Mineiro x São Paulo,I. Vinícius,79,28
Atl. Mineiro x São Paulo,I. Vinícius,16,49
Atl. Mineiro x São Paulo,I. Vinícius,16,49
Atl. Mineiro x São Paulo,I. Vinícius,91,47
Atl. Mineiro x São Paulo,I. Vinícius,91,46
Atl. Mineiro x São Paulo,I. Vinícius,47,2
Atl. Mineiro x São Paulo,I. Vinícius,91,0
Atl. Mineiro x São Paulo,I. Vinícius,91,2
Atl. Mineiro x São Paulo,I. Vinícius,7,59
Atl. Mineiro x São Paulo,I. Vinícius,29,9
Atl. Mineiro x São Paulo,I. Vinícius,45,4
Atl. Mineiro x São Paulo,I. Vinícius,41,27
Atl. Mineiro x São Paulo,I. Vinícius,61,14
Atl. Mineiro x São Paulo,I. Vinícius,80,11
Atl. Mineiro x São Paulo,I. Vinícius,63,7
Atl. Mineiro x São Paulo,I. Vinícius,67,50
Atl. Mineiro x São Paulo,I. Vinícius,79,11
Atl. Mineiro x São Paulo,I. Vinícius,22,29
Atl. Mineiro x São Paulo,I. Vinícius,28,16
Atl. Mineiro x São Paulo,I. Vinícius,47,0
Atl. Mineiro x São Paulo,I. Vinícius,69,27
Atl. Mineiro x São Paulo,I. Vinícius,46,50
Atl. Mineiro x São Paulo,I. Vinícius,65,15
Atl. Mineiro x São Paulo,I. Vinícius,60,30
Atl. Mineiro x São Paulo,I. Vinícius,35,16
Atl. Mineiro x São Paulo,I. Vinícius,64,5
Atl. Mineiro x São Paulo,I. Vinícius,5,38
Atl. Mineiro x São Paulo,I. Vinícius,4,38
Atl. Mineiro x São Paulo,I. Vinícius,63,5
Atl. Mineiro x São Paulo,I. Vinícius,69,8
Atl. Mineiro x São Paulo,I. Vinícius,65,4
Atl. Mineiro x São Paulo,I. Vinícius,63,0
Atl. Mineiro x São Paulo,I. Vinícius,40,26
Atl. Mineiro x São Paulo,I. Vinícius,27,51
Atl. Mineiro x São Paulo,I. Vinícius,17,0
Atl. Mineiro x São Paulo,I. Vinícius,20,33
Atl. Mineiro x São Paulo,I. Vinícius,38,8
Atl. Mineiro x São Paulo,I. Vinícius,81,8
Atl. Mineiro x São Paulo,I. Vinícius,30,15
Atl. Mineiro x São Paulo,I. Vinícius,5,40
Atl. Mineiro x São Paulo,I. Vinícius,40,9
Atl. Mineiro x São Paulo,I. Vinícius,43,2
Atl. Mineiro x São Paulo,I. Vinícius,26,3
Atl. Mineiro x São Paulo,I. Vinícius,26,3
Atl. Mineiro x São Paulo,I. Vinícius,27,3
Atl. Mineiro x São Paulo,I. Vinícius,42,14
Atl. Mineiro x São Paulo,I. Vinícius,41,3
Atl. Mineiro x São Paulo,I. Vinícius,37,32
Atl. Mineiro x São Paulo,I. Vinícius,67,5
Atl. Mineiro x São Paulo,I. Vinícius,45,17
Atl. Mineiro x São Paulo,I. Vinícius,48,16
Atl. Mineiro x São Paulo,I. Vinícius,48,16
Atl. Mineiro x São Paulo,I. Vinícius,66,0
Atl. Mineiro x São Paulo,I. Vinícius,85,87
Atl. Mineiro x São Paulo,I. Vinícius,46,27
Atl. Mineiro x São Paulo,I. Vinícius,99,0
Atl. Mineiro x São Paulo,I. Vinícius,34,25
Atl. Mineiro x São Paulo,I. Vinícius,46,16
Atl. Mineiro x São Paulo,I. Vinícius,64,6
Atl. Mineiro x São Paulo,I. Vinícius,80,4
Atl. Mineiro x São Paulo,I. Vinícius,14,10
Atl. Mineiro x São Paulo,I. Vinícius,24,3
Atl. Mineiro x São Paulo,I. Vinícius,24,3
Atl. Mineiro x São Paulo,I. Vinícius,22,28
Atl. Mineiro x São Paulo,I. Vinícius,69,5
Atl. Mineiro x São Paulo,I. Vinícius,25,39
Atl. Mineiro x São Paulo,I. Vinícius,30,7
Atl. Mineiro x São Paulo,I. Vinícius,66,3
Atl. Mineiro x São Paulo,I. Vinícius,44,4
Atl. Mineiro x São Paulo,I. Vinícius,89,5
Atl. Mineiro x São Paulo,I. Vinícius,23,0
Atl. Mineiro x São Paulo,I. Vinícius,27,2
Atl. Mineiro x São Paulo,I. Vinícius,26,20
Atl. Mineiro x São Paulo,I. Vinícius,21,29
Atl. Mineiro x São Paulo,I. Vinícius,26,48
Atl. Mineiro x São Paulo,I. Vinícius,33,2
Atl. Mineiro x São Paulo,I. Vinícius,13,0
Atl. Mineiro x São Paulo,D. Costa,23,47
Atl. Mineiro x São Paulo,D. Costa,24,49
Atl. Mineiro x São Paulo,D. Costa,24,51
Atl. Mineiro x São Paulo,D. Costa,43,30
Atl. Mineiro x São Paulo,D. Costa,22,21
Atl. Mineiro x São Paulo,D. Costa,24,29
Atl. Mineiro x São Paulo,D. Costa,32,21
Atl. Mineiro x São Paulo,D. Costa,32,14
Atl. Mineiro x São Paulo,D. Costa,24,51
Atl. Mineiro x São Paulo,D. Costa,9,48
Atl. Mineiro x São Paulo,D. Costa,28,34
Atl. Mineiro x São Paulo,D. Costa,27,34
Atl. Mineiro x São Paulo,D. Costa,27,34
Atl. Mineiro x São Paulo,D. Costa,14,83
Atl. Mineiro x São Paulo,D. Costa,14,83
Atl. Mineiro x São Paulo,D. Costa,21,35
Atl. Mineiro x São Paulo,D. Costa,19,25
Atl. Mineiro x São Paulo,D. Costa,53,50
Atl. Mineiro x São Paulo,D. Costa,44,43
Atl. Mineiro x São Paulo,D. Costa,34,27
Atl. Mineiro x São Paulo,D. Costa,36,30
Atl. Mineiro x São Paulo,D. Costa,44,5
Atl. Mineiro x São Paulo,D. Costa,5,72
Atl. Mineiro x São Paulo,D. Costa,0,79
Atl. Mineiro x São Paulo,D. Costa,57,81
Atl. Mineiro x São Paulo,D. Costa,36,66
Atl. Mineiro x São Paulo,D. Costa,31,75
Atl. Mineiro x São Paulo,D. Costa,5,35
Atl. Mineiro x São Paulo,D. Costa,13,54
Atl. Mineiro x São Paulo,D. Costa,11,2
Atl. Mineiro x São Paulo,D. Costa,11,2
Atl. Mineiro x São Paulo,D. Costa,26,24
Atl. Mineiro x São Paulo,D. Costa,7,29
Atl. Mineiro x São Paulo,D. Costa,31,19
Atl. Mineiro x São Paulo,D. Costa,16,34
Atl. Mineiro x São Paulo,D. Costa,27,16
Atl. Mineiro x São Paulo,D. Costa,26,27
Atl. Mineiro x São Paulo,D. Costa,16,12
Atl. Mineiro x São Paulo,D. Costa,31,24
Atl. Mineiro x São Paulo,D. Costa,17,6
Atl. Mineiro x São Paulo,D. Costa,31,42
Atl. Mineiro x São Paulo,D. Costa,32,48
Atl. Mineiro x São Paulo,D. Costa,30,23
Atl. Mineiro x São Paulo,D. Costa,34,47
Atl. Mineiro x São Paulo,D. Costa,26,49
Atl. Mineiro x São Paulo,D. Costa,38,13
Atl. Mineiro x São Paulo,D. Costa,48,14
Atl. Mineiro x São Paulo,D. Costa,87,47
Atl. Mineiro x São Paulo,D. Costa,89,49
Atl. Mineiro x São Paulo,D. Costa,37,50
Atl. Mineiro x São Paulo,D. Costa,59,33
Atl. Mineiro x São Paulo,D. Costa,15,32
Atl. Mineiro x São Paulo,D. Costa,15,32
Atl. Mineiro x São Paulo,D. Costa,35,28
Atl. Mineiro x São Paulo,D. Costa,30,47
Atl. Mineiro x São Paulo,D. Costa,31,44
Atl. Mineiro x São Paulo,D. Costa,26,28
Atl. Mineiro x São Paulo,D. Costa,25,48
Atl. Mineiro x São Paulo,D. Costa,10,39
Atl. Mineiro x São Paulo,D. Costa,19,14
Atl. Mineiro x São Paulo,D. Costa,21,27
Atl. Mineiro x São Paulo,D. Costa,8,9
Atl. Mineiro x São Paulo,D. Costa,15,10
Atl. Mineiro x São Paulo,D. Costa,59,92
Atl. Mineiro x São Paulo,D. Costa,45,37
Atl. Mineiro x São Paulo,D. Costa,45,72
Atl. Mineiro x São Paulo,D. Costa,27,52
Atl. Mineiro x São Paulo,D. Costa,35,15
Atl. Mineiro x São Paulo,D. Costa,32,7
Atl. Mineiro x São Paulo,D. Costa,19,8
Atl. Mineiro x São Paulo,D. Costa,19,3
Atl. Mineiro x São Paulo,D. Costa,14,15
Atl. Mineiro x São Paulo,D. Costa,6,13
Atl. Mineiro x São Paulo,Léo,26,67
Atl. Mineiro x São Paulo,Léo,28,72
Atl. Mineiro x São Paulo,Léo,16,81
Atl. Mineiro x São Paulo,Léo,52,44
Atl. Mineiro x São Paulo,Léo,51,43
Atl. Mineiro x São Paulo,Léo,35,69
Atl. Mineiro x São Paulo,Léo,33,61
Atl. Mineiro x São Paulo,Léo,37,92
Atl. Mineiro x São Paulo,Léo,15,97
Atl. Mineiro x São Paulo,Léo,53,56
Atl. Mineiro x São Paulo,Léo,6,78
Atl. Mineiro x São Paulo,Léo,8,80
Atl. Mineiro x São Paulo,Léo,21,87
Atl. Mineiro x São Paulo,Léo,39,63
Atl. Mineiro x São Paulo,Léo,15,72
Atl. Mineiro x São Paulo,Léo,23,64
Atl. Mineiro x São Paulo,Léo,52,90
Atl. Mineiro x São Paulo,Léo,30,57
Atl. Mineiro x São Paulo,Léo,30,66
Atl. Mineiro x São Paulo,Léo,23,62
Atl. Mineiro x São Paulo,Léo,27,72
Atl. Mineiro x São Paulo,Léo,25,68
Atl. Mineiro x São Paulo,Léo,26,51
Atl. Mineiro x São Paulo,Léo,23,70
Atl. Mineiro x São Paulo,Léo,31,34
Atl. Mineiro x São Paulo,Léo,43,61
Atl. Mineiro x São Paulo,Léo,26,70
Atl. Mineiro x São Paulo,Léo,20,87
Atl. Mineiro x São Paulo,Léo,26,65
Atl. Mineiro x São Paulo,Léo,24,71
Atl. Mineiro x São Paulo,Léo,34,95
Atl. Mineiro x São Paulo,Léo,34,95
Atl. Mineiro x São Paulo,Léo,22,97
Atl. Mineiro x São Paulo,Léo,2,93
Atl. Mineiro x São Paulo,Léo,35,90
Atl. Mineiro x São Paulo,Léo,24,92
Atl. Mineiro x São Paulo,Léo,20,88
Atl. Mineiro x São Paulo,Léo,37,70
Atl. Mineiro x São Paulo,Léo,36,63
Atl. Mineiro x São Paulo,Léo,1,93
Atl. Mineiro x São Paulo,Léo,74,87
Atl. Mineiro x São Paulo,Léo,7,67
Atl. Mineiro x São Paulo,Léo,9,68
Atl. Mineiro x São Paulo,Léo,21,71
Atl. Mineiro x São Paulo,Léo,28,67
Atl. Mineiro x São Paulo,Léo,26,64
Atl. Mineiro x São Paulo,Léo,25,69
Atl. Mineiro x São Paulo,Léo,35,81
Atl. Mineiro x São Paulo,Léo,46,85
Atl. Mineiro x São Paulo,Léo,70,83
Atl. Mineiro x São Paulo,Léo,43,14
Atl. Mineiro x São Paulo,Léo,49,15
Atl. Mineiro x São Paulo,Léo,45,22
Atl. Mineiro x São Paulo,Léo,13,93
Atl. Mineiro x São Paulo,Léo,9,92
Atl. Mineiro x São Paulo,Léo,13,92
Atl. Mineiro x São Paulo,Léo,45,70
Atl. Mineiro x São Paulo,Léo,21,73
Atl. Mineiro x São Paulo,Léo,48,67
Atl. Mineiro x São Paulo,Léo,29,51
Atl. Mineiro x São Paulo,Léo,29,51
Atl. Mineiro x São Paulo,Léo,14,47
Atl. Mineiro x São Paulo,Léo,11,48
Atl. Mineiro x São Paulo,Léo,57,70
Atl. Mineiro x São Paulo,Léo,57,48
Atl. Mineiro x São Paulo,Léo,42,89
Atl. Mineiro x São Paulo,Léo,29,53
Atl. Mineiro x São Paulo,Léo,32,93
Atl. Mineiro x São Paulo,Léo,4,83
Atl. Mineiro x São Paulo,Léo,37,64
Atl. Mineiro x São Paulo,Léo,35,58
Atl. Mineiro x São Paulo,Léo,48,94
Atl. Mineiro x São Paulo,Léo,39,70
Atl. Mineiro x São Paulo,Léo,25,88
Atl. Mineiro x São Paulo,Léo,25,88
Atl. Mineiro x São Paulo,Liziero,22,94
Atl. Mineiro x São Paulo,Liziero,25,67
Atl. Mineiro x São Paulo,Liziero,38,83
Atl. Mineiro x São Paulo,Liziero,29,100
Atl. Mineiro x São Paulo,Liziero,41,95
Atl. Mineiro x São Paulo,Liziero,45,89
Atl. Mineiro x São Paulo,Liziero,42,92
Atl. Mineiro x São Paulo,Liziero,27,90
Atl. Mineiro x São Paulo,Liziero,11,100
Atl. Mineiro x São Paulo,Liziero,65,100
Atl. Mineiro x São Paulo,Liziero,60,98
Atl. Mineiro x São Paulo,Liziero,61,97
Atl. Mineiro x São Paulo,Liziero,17,87
Atl. Mineiro x São Paulo,Liziero,20,80
Atl. Mineiro x São Paulo,Liziero,52,96
Atl. Mineiro x São Paulo,Liziero,44,82
Atl. Mineiro x São Paulo,Liziero,16,100
Atl. Mineiro x São Paulo,Liziero,68,100
Atl. Mineiro x São Paulo,Liziero,86,100
Atl. Mineiro x São Paulo,Liziero,73,97
Atl. Mineiro x São Paulo,Liziero,75,100
Atl. Mineiro x São Paulo,Liziero,64,93
Atl. Mineiro x São Paulo,Liziero,64,93
Atl. Mineiro x São Paulo,Liziero,15,75
Atl. Mineiro x São Paulo,Liziero,28,100
Atl. Mineiro x São Paulo,Liziero,68,85
Atl. Mineiro x São Paulo,Liziero,61,95
Atl. Mineiro x São Paulo,Liziero,58,65
Atl. Mineiro x São Paulo,Liziero,77,72
Atl. Mineiro x São Paulo,Liziero,25,87
Atl. Mineiro x São Paulo,Liziero,53,96
Atl. Mineiro x São Paulo,Liziero,83,100
Atl. Mineiro x São Paulo,Liziero,93,93
Atl. Mineiro x São Paulo,Liziero,29,73
Atl. Mineiro x São Paulo,Liziero,94,69
Atl. Mineiro x São Paulo,Liziero,34,86
Atl. Mineiro x São Paulo,Liziero,67,100
Atl. Mineiro x São Paulo,Liziero,57,95
Atl. Mineiro x São Paulo,Liziero,40,91
Atl. Mineiro x São Paulo,Liziero,31,93
Atl. Mineiro x São Paulo,Liziero,28,95
Atl. Mineiro x São Paulo,Liziero,30,100
Atl. Mineiro x São Paulo,Liziero,31,98
Atl. Mineiro x São Paulo,Liziero,44,98
Atl. Mineiro x São Paulo,Liziero,26,93
Atl. Mineiro x São Paulo,Liziero,34,94
Atl. Mineiro x São Paulo,Liziero,54,95
Atl. Mineiro x São Paulo,Liziero,15,94
Atl. Mineiro x São Paulo,Liziero,15,100
Atl. Mineiro x São Paulo,Liziero,27,100
Atl. Mineiro x São Paulo,Liziero,21,76
Atl. Mineiro x São Paulo,Liziero,35,76
Atl. Mineiro x São Paulo,Liziero,16,85
Atl. Mineiro x São Paulo,Liziero,12,80
Atl. Mineiro x São Paulo,Liziero,38,100
Atl. Mineiro x São Paulo,Liziero,29,100
Atl. Mineiro x São Paulo,Liziero,55,91
Atl. Mineiro x São Paulo,Liziero,36,91
Atl. Mineiro x São Paulo,Liziero,59,100
Atl. Mineiro x São Paulo,Liziero,40,97
Atl. Mineiro x São Paulo,Liziero,37,93
Atl. Mineiro x São Paulo,Liziero,41,100
Atl. Mineiro x São Paulo,Liziero,55,98
Atl. Mineiro x São Paulo,Liziero,63,100
Atl. Mineiro x São Paulo,Liziero,65,93
Atl. Mineiro x São Paulo,Liziero,14,71
Atl. Mineiro x São Paulo,Liziero,18,100
Atl. Mineiro x São Paulo,Liziero,56,100
Atl. Mineiro x São Paulo,Liziero,47,96
Atl. Mineiro x São Paulo,Liziero,14,100
Atl. Mineiro x São Paulo,Liziero,13,96
Atl. Mineiro x São Paulo,Liziero,13,97
Atl. Mineiro x São Paulo,Liziero,2,93
Atl. Mineiro x São Paulo,Liziero,5,93
Atl. Mineiro x São Paulo,Liziero,2,96
Atl. Mineiro x São Paulo,Liziero,25,93
Atl. Mineiro x São Paulo,Liziero,64,100
Atl. Mineiro x São Paulo,Liziero,28,92
Atl. Mineiro x São Paulo,Liziero,28,97
Atl. Mineiro x São Paulo,Liziero,27,100
Atl. Mineiro x São Paulo,Liziero,26,100
Atl. Mineiro x São Paulo,Liziero,40,92
Atl. Mineiro x São Paulo,Liziero,15,66
Atl. Mineiro x São Paulo,Liziero,28,95
Atl. Mineiro x São Paulo,Liziero,22,73
Atl. Mineiro x São Paulo,Liziero,52,69
Atl. Mineiro x São Paulo,Liziero,84,90
Atl. Mineiro x São Paulo,Liziero,88,95
Atl. Mineiro x São Paulo,Liziero,80,85
Atl. Mineiro x São Paulo,Liziero,97,38
Atl. Mineiro x São Paulo,Liziero,91,86
Atl. Mineiro x São Paulo,Liziero,41,69
Atl. Mineiro x São Paulo,Liziero,29,62
Atl. Mineiro x São Paulo,Liziero,79,94
Atl. Mineiro x São Paulo,Liziero,68,90
Atl. Mineiro x São Paulo,Liziero,67,83
Atl. Mineiro x São Paulo,Liziero,41,83
Atl. Mineiro x São Paulo,Liziero,25,88
Atl. Mineiro x São Paulo,Liziero,61,92
Atl. Mineiro x São Paulo,Liziero,37,91
Atl. Mineiro x São Paulo,Liziero,65,83
Atl. Mineiro x São Paulo,Liziero,34,87
Atl. Mineiro x São Paulo,Liziero,32,95
Atl. Mineiro x São Paulo,Liziero,27,95
Atl. Mineiro x São Paulo,Liziero,39,97
Atl. Mineiro x São Paulo,Liziero,14,86
Atl. Mineiro x São Paulo,Liziero,2,93
Atl. Mineiro x São Paulo,Liziero,5,100
Atl. Mineiro x São Paulo,Liziero,61,86
Atl. Mineiro x São Paulo,Liziero,43,81
Atl. Mineiro x São Paulo,Liziero,43,81
Atl. Mineiro x São Paulo,Liziero,58,76
Atl. Mineiro x São Paulo,Liziero,64,100
Atl. Mineiro x São Paulo,Liziero,45,86
Atl. Mineiro x São Paulo,Liziero,45,89
Atl. Mineiro x São Paulo,Liziero,55,71
Atl. Mineiro x São Paulo,Liziero,55,100
Atl. Mineiro x São Paulo,Liziero,55,96
Atl. Mineiro x São Paulo,Liziero,10,91
Atl. Mineiro x São Paulo,Hernanes,59,15
Atl. Mineiro x São Paulo,Hernanes,56,17
Atl. Mineiro x São Paulo,Hernanes,27,47
Atl. Mineiro x São Paulo,Hernanes,65,50
Atl. Mineiro x São Paulo,Hernanes,66,45
Atl. Mineiro x São Paulo,Hernanes,64,20
Atl. Mineiro x São Paulo,Hernanes,74,17
Atl. Mineiro x São Paulo,Hernanes,30,41
Atl. Mineiro x São Paulo,Hernanes,99,99
Atl. Mineiro x São Paulo,Hernanes,65,73
Atl. Mineiro x São Paulo,Hernanes,28,10
Atl. Mineiro x São Paulo,Hernanes,37,14
Atl. Mineiro x São Paulo,Hernanes,56,34
Atl. Mineiro x São Paulo,Hernanes,61,33
Atl. Mineiro x São Paulo,Hernanes,28,45
Atl. Mineiro x São Paulo,Hernanes,30,44
Atl. Mineiro x São Paulo,Hernanes,33,38
Atl. Mineiro x São Paulo,Hernanes,34,3
Atl. Mineiro x São Paulo,Hernanes,30,52
Atl. Mineiro x São Paulo,Hernanes,30,52
Atl. Mineiro x São Paulo,Hernanes,30,53
Atl. Mineiro x São Paulo,Hernanes,56,35
Atl. Mineiro x São Paulo,Hernanes,67,14
Atl. Mineiro x São Paulo,Hernanes,30,48
Atl. Mineiro x São Paulo,Hernanes,26,7
Atl. Mineiro x São Paulo,Hernanes,71,32
Atl. Mineiro x São Paulo,Hernanes,62,30
Atl. Mineiro x São Paulo,Hernanes,60,10
Atl. Mineiro x São Paulo,Hernanes,69,72
Atl. Mineiro x São Paulo,Hernanes,67,14
Atl. Mineiro x São Paulo,Hernanes,36,25
Atl. Mineiro x São Paulo,Hernanes,44,45
Atl. Mineiro x São Paulo,Hernanes,32,29
Atl. Mineiro x São Paulo,Hernanes,29,32
Atl. Mineiro x São Paulo,Hernanes,32,61
Atl. Mineiro x São Paulo,Hernanes,37,27
Atl. Mineiro x São Paulo,Hernanes,53,92
Atl. Mineiro x São Paulo,Hernanes,35,82
Atl. Mineiro x São Paulo,Hernanes,37,80
Atl. Mineiro x São Paulo,Hernanes,38,81
Atl. Mineiro x São Paulo,Hernanes,37,82
Atl. Mineiro x São Paulo,Hernanes,56,86
Atl. Mineiro x São Paulo,Hernanes,31,8
Atl. Mineiro x São Paulo,Hernanes,67,39
Atl. Mineiro x São Paulo,T. Tchê,36,60
Atl. Mineiro x São Paulo,T. Tchê,24,74
Atl. Mineiro x São Paulo,T. Tchê,64,55
Atl. Mineiro x São Paulo,T. Tchê,75,63
Atl. Mineiro x São Paulo,T. Tchê,37,13
Atl. Mineiro x São Paulo,T. Tchê,39,5
Atl. Mineiro x São Paulo,T. Tchê,34,67
Atl. Mineiro x São Paulo,T. Tchê,28,35
Atl. Mineiro x São Paulo,T. Tchê,28,51
Atl. Mineiro x São Paulo,T. Tchê,70,94
Atl. Mineiro x São Paulo,T. Tchê,66,95
Atl. Mineiro x São Paulo,T. Tchê,66,96
Atl. Mineiro x São Paulo,T. Tchê,8,67
Atl. Mineiro x São Paulo,T. Tchê,62,84
Atl. Mineiro x São Paulo,T. Tchê,63,84
Atl. Mineiro x São Paulo,T. Tchê,54,45
Atl. Mineiro x São Paulo,T. Tchê,56,51
Atl. Mineiro x São Paulo,T. Tchê,26,70
Atl. Mineiro x São Paulo,T. Tchê,29,54
Atl. Mineiro x São Paulo,T. Tchê,34,49
Atl. Mineiro x São Paulo,T. Tchê,38,49
Atl. Mineiro x São Paulo,T. Tchê,43,55
Atl. Mineiro x São Paulo,T. Tchê,34,43
Atl. Mineiro x São Paulo,T. Tchê,58,58
Atl. Mineiro x São Paulo,T. Tchê,51,60
Atl. Mineiro x São Paulo,T. Tchê,52,57
Atl. Mineiro x São Paulo,T. Tchê,53,43
Atl. Mineiro x São Paulo,T. Tchê,33,66
Atl. Mineiro x São Paulo,T. Tchê,37,71
Atl. Mineiro x São Paulo,T. Tchê,26,57
Atl. Mineiro x São Paulo,T. Tchê,75,89
Atl. Mineiro x São Paulo,T. Tchê,73,75
Atl. Mineiro x São Paulo,T. Tchê,12,48
Atl. Mineiro x São Paulo,T. Tchê,8,37
Atl. Mineiro x São Paulo,T. Tchê,33,57
Atl. Mineiro x São Paulo,T. Tchê,36,59
Atl. Mineiro x São Paulo,T. Tchê,33,38
Atl. Mineiro x São Paulo,T. Tchê,45,41
Atl. Mineiro x São Paulo,T. Tchê,59,89
Atl. Mineiro x São Paulo,T. Tchê,59,89
Atl. Mineiro x São Paulo,T. Tchê,67,40
Atl. Mineiro x São Paulo,T. Tchê,42,75
Atl. Mineiro x São Paulo,T. Tchê,27,93
Atl. Mineiro x São Paulo,T. Tchê,28,94
Atl. Mineiro x São Paulo,T. Tchê,43,56
Atl. Mineiro x São Paulo,T. Tchê,9,48
Atl. Mineiro x São Paulo,T. Tchê,25,95
Atl. Mineiro x São Paulo,T. Tchê,34,86
Atl. Mineiro x São Paulo,T. Tchê,34,85
Atl. Mineiro x São Paulo,T. Tchê,12,83
Atl. Mineiro x São Paulo,T. Tchê,48,93
Atl. Mineiro x São Paulo,T. Tchê,40,86
Atl. Mineiro x São Paulo,T. Tchê,52,92
Atl. Mineiro x São Paulo,T. Tchê,16,90
