match,player,X,Y
Corinthians x Coritiba,D. Avelar,53,71
Corinthians x Coritiba,D. Avelar,45,77
Corinthians x Coritiba,D. Avelar,34,79
Corinthians x Coritiba,D. Avelar,36,74
Corinthians x Coritiba,D. Avelar,20,28
Corinthians x Coritiba,D. Avelar,9,26
Corinthians x Coritiba,D. Avelar,11,13
Corinthians x Coritiba,D. Avelar,28,68
Corinthians x Coritiba,D. Avelar,41,71
Corinthians x Coritiba,D. Avelar,20,71
Corinthians x Coritiba,D. Avelar,56,81
Corinthians x Coritiba,D. Avelar,46,80
Corinthians x Coritiba,D. Avelar,10,60
Corinthians x Coritiba,D. Avelar,57,50
Corinthians x Coritiba,D. Avelar,43,72
Corinthians x Coritiba,D. Avelar,41,75
Corinthians x Coritiba,D. Avelar,10,88
Corinthians x Coritiba,D. Avelar,37,93
Corinthians x Coritiba,D. Avelar,9,70
Corinthians x Coritiba,D. Avelar,64,80
Corinthians x Coritiba,D. Avelar,63,81
Corinthians x Coritiba,D. Avelar,65,61
Corinthians x Coritiba,D. Avelar,40,74
Corinthians x Coritiba,D. Avelar,44,72
Corinthians x Coritiba,D. Avelar,54,75
Corinthians x Coritiba,D. Avelar,91,54
Corinthians x Coritiba,D. Avelar,90,51
Corinthians x Coritiba,D. Avelar,9,69
Corinthians x Coritiba,D. Avelar,44,96
Corinthians x Coritiba,D. Avelar,65,69
Corinthians x Coritiba,D. Avelar,88,50
Corinthians x Coritiba,D. Avelar,39,74
Corinthians x Coritiba,D. Avelar,44,67
Corinthians x Coritiba,D. Avelar,80,53
Corinthians x Coritiba,D. Avelar,41,65
Corinthians x Coritiba,D. Avelar,50,72
Corinthians x Coritiba,D. Avelar,47,74
Corinthians x Coritiba,D. Avelar,25,76
Corinthians x Coritiba,D. Avelar,52,74
Corinthians x Coritiba,D. Avelar,54,57
Corinthians x Coritiba,D. Avelar,9,79
Corinthians x Coritiba,D. Avelar,8,78
Corinthians x Coritiba,D. Avelar,37,66
Corinthians x Coritiba,D. Avelar,38,75
Corinthians x Coritiba,D. Avelar,51,75
Corinthians x Coritiba,D. Avelar,19,60
Corinthians x Coritiba,D. Avelar,30,67
Corinthians x Coritiba,D. Avelar,57,74
Corinthians x Coritiba,D. Avelar,64,56
Corinthians x Coritiba,D. Avelar,87,58
Corinthians x Coritiba,D. Avelar,22,61
Corinthians x Coritiba,D. Avelar,24,81
Corinthians x Coritiba,D. Avelar,61,66
Corinthians x Coritiba,D. Avelar,65,59
Corinthians x Coritiba,D. Avelar,35,63
Corinthians x Coritiba,D. Avelar,55,66
Corinthians x Coritiba,D. Avelar,46,71
Corinthians x Coritiba,D. Avelar,41,35
Corinthians x Coritiba,D. Avelar,3,68
Corinthians x Coritiba,D. Avelar,46,70
Corinthians x Coritiba,D. Avelar,33,61
Corinthians x Coritiba,D. Avelar,61,69
Corinthians x Coritiba,D. Avelar,28,58
Corinthians x Coritiba,D. Avelar,53,68
Corinthians x Coritiba,D. Avelar,63,42
Corinthians x Coritiba,D. Avelar,54,50
Corinthians x Coritiba,D. Avelar,50,58
Corinthians x Coritiba,D. Avelar,54,65
Corinthians x Coritiba,D. Avelar,42,74
Corinthians x Coritiba,D. Avelar,20,68
Corinthians x Coritiba,D. Avelar,27,62
Corinthians x Coritiba,D. Avelar,11,39
Corinthians x Coritiba,D. Avelar,18,73
Corinthians x Coritiba,Sidcley,72,91
Corinthians x Coritiba,Sidcley,58,94
Corinthians x Coritiba,Sidcley,49,89
Corinthians x Coritiba,Sidcley,44,92
Corinthians x Coritiba,Sidcley,46,94
Corinthians x Coritiba,Sidcley,86,69
Corinthians x Coritiba,Sidcley,38,95
Corinthians x Coritiba,Sidcley,76,90
Corinthians x Coritiba,Sidcley,69,100
Corinthians x Coritiba,Sidcley,67,94
Corinthians x Coritiba,Sidcley,66,95
Corinthians x Coritiba,Sidcley,44,100
Corinthians x Coritiba,Sidcley,73,95
Corinthians x Coritiba,Sidcley,56,71
Corinthians x Coritiba,Sidcley,55,90
Corinthians x Coritiba,Sidcley,57,95
Corinthians x Coritiba,Sidcley,68,93
Corinthians x Coritiba,Sidcley,63,94
Corinthians x Coritiba,Sidcley,99,99
Corinthians x Coritiba,Sidcley,57,88
Corinthians x Coritiba,Sidcley,90,82
Corinthians x Coritiba,Sidcley,83,80
Corinthians x Coritiba,Sidcley,62,100
Corinthians x Coritiba,Sidcley,71,95
Corinthians x Coritiba,Sidcley,56,93
Corinthians x Coritiba,Sidcley,68,96
Corinthians x Coritiba,Sidcley,97,80
Corinthians x Coritiba,Sidcley,81,79
Corinthians x Coritiba,Sidcley,43,90
Corinthians x Coritiba,Sidcley,37,88
Corinthians x Coritiba,Sidcley,43,74
Corinthians x Coritiba,Sidcley,29,86
Corinthians x Coritiba,Sidcley,70,89
Corinthians x Coritiba,Sidcley,57,100
Corinthians x Coritiba,Sidcley,77,93
Corinthians x Coritiba,Sidcley,4,92
Corinthians x Coritiba,Sidcley,65,90
Corinthians x Coritiba,Sidcley,63,94
Corinthians x Coritiba,Sidcley,42,100
Corinthians x Coritiba,Sidcley,13,100
Corinthians x Coritiba,Sidcley,70,96
Corinthians x Coritiba,Sidcley,54,93
Corinthians x Coritiba,Sidcley,20,78
Corinthians x Coritiba,Sidcley,70,92
Corinthians x Coritiba,Sidcley,90,87
Corinthians x Coritiba,Sidcley,91,64
Corinthians x Coritiba,Sidcley,95,56
Corinthians x Coritiba,Sidcley,23,93
Corinthians x Coritiba,Sidcley,41,94
Corinthians x Coritiba,Sidcley,43,95
Corinthians x Coritiba,Sidcley,87,93
Corinthians x Coritiba,Sidcley,45,100
Corinthians x Coritiba,Sidcley,74,93
Corinthians x Coritiba,Sidcley,74,83
Corinthians x Coritiba,Sidcley,95,70
Corinthians x Coritiba,Sidcley,95,70
Corinthians x Coritiba,Sidcley,99,99
Corinthians x Coritiba,Sidcley,87,87
Corinthians x Coritiba,Sidcley,75,51
Corinthians x Coritiba,Sidcley,67,92
Corinthians x Coritiba,Sidcley,57,93
Corinthians x Coritiba,Sidcley,63,95
Corinthians x Coritiba,Sidcley,62,92
Corinthians x Coritiba,Sidcley,59,83
Corinthians x Coritiba,Sidcley,37,80
Corinthians x Coritiba,Sidcley,37,80
Corinthians x Coritiba,Sidcley,32,86
Corinthians x Coritiba,Sidcley,32,87
Corinthians x Coritiba,Sidcley,43,88
Corinthians x Coritiba,Sidcley,37,89
Corinthians x Coritiba,Sidcley,62,93
Corinthians x Coritiba,Sidcley,68,91
Corinthians x Coritiba,Sidcley,74,77
Corinthians x Coritiba,Sidcley,52,93
Corinthians x Coritiba,Sidcley,56,89
Corinthians x Coritiba,Sidcley,97,92
Corinthians x Coritiba,Sidcley,98,92
Corinthians x Coritiba,Sidcley,53,81
Corinthians x Coritiba,Sidcley,4,69
Corinthians x Coritiba,Sidcley,4,69
Corinthians x Coritiba,Sidcley,13,77
Corinthians x Coritiba,Sidcley,34,93
Corinthians x Coritiba,Sidcley,63,94
Corinthians x Coritiba,Sidcley,99,99
Corinthians x Coritiba,Sidcley,92,85
Corinthians x Coritiba,Sidcley,62,80
Corinthians x Coritiba,Gabriel,32,25
Corinthians x Coritiba,Gabriel,54,45
Corinthians x Coritiba,Gabriel,54,45
Corinthians x Coritiba,Gabriel,39,15
Corinthians x Coritiba,Gabriel,32,38
Corinthians x Coritiba,Gabriel,20,33
Corinthians x Coritiba,Gabriel,30,76
Corinthians x Coritiba,Gabriel,30,76
Corinthians x Coritiba,Gabriel,43,80
Corinthians x Coritiba,Gabriel,15,56
Corinthians x Coritiba,Gabriel,63,33
Corinthians x Coritiba,Gabriel,61,34
Corinthians x Coritiba,Gabriel,59,21
Corinthians x Coritiba,Gabriel,62,3
Corinthians x Coritiba,Gabriel,61,4
Corinthians x Coritiba,Gabriel,53,11
Corinthians x Coritiba,Gabriel,66,29
Corinthians x Coritiba,Gabriel,66,29
Corinthians x Coritiba,Gabriel,39,35
Corinthians x Coritiba,Gabriel,45,67
Corinthians x Coritiba,Gabriel,43,45
Corinthians x Coritiba,Gabriel,45,43
Corinthians x Coritiba,Gabriel,61,20
Corinthians x Coritiba,Gabriel,64,11
Corinthians x Coritiba,Gabriel,75,27
Corinthians x Coritiba,Gabriel,59,66
Corinthians x Coritiba,Gabriel,59,64
Corinthians x Coritiba,Gabriel,40,12
Corinthians x Coritiba,Gabriel,72,15
Corinthians x Coritiba,Gabriel,38,30
Corinthians x Coritiba,Gabriel,40,31
Corinthians x Coritiba,Gabriel,59,75
Corinthians x Coritiba,Gabriel,42,14
Corinthians x Coritiba,Gabriel,47,44
Corinthians x Coritiba,Gabriel,34,41
Corinthians x Coritiba,Gabriel,45,47
Corinthians x Coritiba,Gabriel,37,41
Corinthians x Coritiba,Gabriel,61,39
Corinthians x Coritiba,Gabriel,68,26
Corinthians x Coritiba,Gabriel,31,34
Corinthians x Coritiba,Gabriel,56,33
Corinthians x Coritiba,Gabriel,47,47
Corinthians x Coritiba,Gabriel,56,37
Corinthians x Coritiba,Gabriel,52,37
Corinthians x Coritiba,Gabriel,40,53
Corinthians x Coritiba,Gabriel,44,65
Corinthians x Coritiba,Gabriel,44,65
Corinthians x Coritiba,Gabriel,63,5
Corinthians x Coritiba,Gabriel,43,41
Corinthians x Coritiba,Gabriel,45,47
Corinthians x Coritiba,Gabriel,37,37
Corinthians x Coritiba,Gabriel,34,48
Corinthians x Coritiba,Gabriel,62,0
Corinthians x Coritiba,Gabriel,57,16
Corinthians x Coritiba,Gabriel,67,32
Corinthians x Coritiba,Gabriel,76,23
Corinthians x Coritiba,Gabriel,45,78
Corinthians x Coritiba,Gabriel,27,3
Corinthians x Coritiba,Gabriel,28,5
Corinthians x Coritiba,Gabriel,64,31
Corinthians x Coritiba,Gabriel,63,35
Corinthians x Coritiba,Victor Cantillo,57,57
Corinthians x Coritiba,Victor Cantillo,44,35
Corinthians x Coritiba,Victor Cantillo,45,77
Corinthians x Coritiba,Victor Cantillo,48,70
Corinthians x Coritiba,Victor Cantillo,46,71
Corinthians x Coritiba,Victor Cantillo,36,76
Corinthians x Coritiba,Victor Cantillo,40,96
Corinthians x Coritiba,Victor Cantillo,39,70
Corinthians x Coritiba,Victor Cantillo,61,60
Corinthians x Coritiba,Victor Cantillo,48,68
Corinthians x Coritiba,Victor Cantillo,32,91
Corinthians x Coritiba,Victor Cantillo,32,89
Corinthians x Coritiba,Victor Cantillo,43,64
Corinthians x Coritiba,Victor Cantillo,65,54
Corinthians x Coritiba,Victor Cantillo,54,56
Corinthians x Coritiba,Victor Cantillo,47,53
Corinthians x Coritiba,Victor Cantillo,62,72
Corinthians x Coritiba,Victor Cantillo,61,85
Corinthians x Coritiba,Victor Cantillo,63,77
Corinthians x Coritiba,Victor Cantillo,43,36
Corinthians x Coritiba,Victor Cantillo,40,42
Corinthians x Coritiba,Victor Cantillo,58,100
Corinthians x Coritiba,Victor Cantillo,14,30
Corinthians x Coritiba,Victor Cantillo,63,82
Corinthians x Coritiba,Victor Cantillo,67,82
Corinthians x Coritiba,Victor Cantillo,45,72
Corinthians x Coritiba,Victor Cantillo,33,71
Corinthians x Coritiba,Victor Cantillo,46,47
Corinthians x Coritiba,Victor Cantillo,62,83
Corinthians x Coritiba,Victor Cantillo,65,85
Corinthians x Coritiba,Victor Cantillo,79,72
Corinthians x Coritiba,Victor Cantillo,52,65
Corinthians x Coritiba,Victor Cantillo,41,100
Corinthians x Coritiba,Victor Cantillo,47,69
Corinthians x Coritiba,Victor Cantillo,58,37
Corinthians x Coritiba,Victor Cantillo,58,37
Corinthians x Coritiba,Victor Cantillo,43,69
Corinthians x Coritiba,Victor Cantillo,32,62
Corinthians x Coritiba,Victor Cantillo,65,73
Corinthians x Coritiba,Victor Cantillo,76,75
Corinthians x Coritiba,Victor Cantillo,60,68
Corinthians x Coritiba,Victor Cantillo,62,72
Corinthians x Coritiba,Victor Cantillo,47,56
Corinthians x Coritiba,Victor Cantillo,53,51
Corinthians x Coritiba,Victor Cantillo,52,43
Corinthians x Coritiba,Victor Cantillo,70,46
Corinthians x Coritiba,Victor Cantillo,66,57
Corinthians x Coritiba,Victor Cantillo,71,60
Corinthians x Coritiba,Victor Cantillo,46,70
Corinthians x Coritiba,Victor Cantillo,45,68
Corinthians x Coritiba,Victor Cantillo,41,41
Corinthians x Coritiba,Victor Cantillo,13,18
Corinthians x Coritiba,Victor Cantillo,8,25
Corinthians x Coritiba,Victor Cantillo,27,57
Corinthians x Coritiba,Victor Cantillo,51,47
Corinthians x Coritiba,Victor Cantillo,52,44
Corinthians x Coritiba,Victor Cantillo,70,58
Corinthians x Coritiba,Victor Cantillo,30,71
Corinthians x Coritiba,Victor Cantillo,40,85
Corinthians x Coritiba,Victor Cantillo,38,73
Corinthians x Coritiba,Victor Cantillo,62,44
Corinthians x Coritiba,Victor Cantillo,46,63
Corinthians x Coritiba,Victor Cantillo,53,48
Corinthians x Coritiba,Victor Cantillo,69,53
Corinthians x Coritiba,Victor Cantillo,55,94
Corinthians x Coritiba,Victor Cantillo,72,90
Corinthians x Coritiba,Victor Cantillo,55,72
Corinthians x Coritiba,Victor Cantillo,39,66
Corinthians x Coritiba,Victor Cantillo,69,33
Corinthians x Coritiba,Victor Cantillo,62,31
Corinthians x Coritiba,Victor Cantillo,33,41
Corinthians x Coritiba,Victor Cantillo,44,47
Corinthians x Coritiba,Victor Cantillo,53,51
Corinthians x Coritiba,Victor Cantillo,30,57
Corinthians x Coritiba,Victor Cantillo,34,60
Corinthians x Coritiba,Victor Cantillo,42,78
Corinthians x Coritiba,Victor Cantillo,22,59
Corinthians x Coritiba,Victor Cantillo,22,59
Corinthians x Coritiba,Victor Cantillo,32,38
Corinthians x Coritiba,Victor Cantillo,40,43
Corinthians x Coritiba,Victor Cantillo,43,67
Corinthians x Coritiba,Victor Cantillo,62,43
Corinthians x Coritiba,Victor Cantillo,66,35
Corinthians x Coritiba,Victor Cantillo,24,68
Corinthians x Coritiba,Victor Cantillo,32,64
Corinthians x Coritiba,Victor Cantillo,59,78
Corinthians x Coritiba,Victor Cantillo,61,36
Corinthians x Coritiba,Victor Cantillo,7,72
Corinthians x Coritiba,Victor Cantillo,29,67
Corinthians x Coritiba,Ramiro,43,21
Corinthians x Coritiba,Ramiro,45,17
Corinthians x Coritiba,Ramiro,43,11
Corinthians x Coritiba,Ramiro,37,14
Corinthians x Coritiba,Ramiro,25,56
Corinthians x Coritiba,Ramiro,68,81
Corinthians x Coritiba,Ramiro,74,14
Corinthians x Coritiba,Ramiro,68,11
Corinthians x Coritiba,Ramiro,68,11
Corinthians x Coritiba,Ramiro,68,30
Corinthians x Coritiba,Ramiro,43,24
Corinthians x Coritiba,Ramiro,72,13
Corinthians x Coritiba,Ramiro,58,51
Corinthians x Coritiba,Ramiro,82,14
Corinthians x Coritiba,Ramiro,35,3
Corinthians x Coritiba,Ramiro,34,3
Corinthians x Coritiba,Ramiro,38,27
Corinthians x Coritiba,Ramiro,93,40
Corinthians x Coritiba,Ramiro,67,57
Corinthians x Coritiba,Ramiro,52,31
Corinthians x Coritiba,Ramiro,74,15
Corinthians x Coritiba,Ramiro,65,36
Corinthians x Coritiba,Ramiro,92,14
Corinthians x Coritiba,Ramiro,54,46
Corinthians x Coritiba,Ramiro,59,17
Corinthians x Coritiba,Ramiro,43,7
Corinthians x Coritiba,Ramiro,51,1
Corinthians x Coritiba,Ramiro,46,36
Corinthians x Coritiba,Ramiro,40,35
Corinthians x Coritiba,Ramiro,46,30
Corinthians x Coritiba,Ramiro,86,67
Corinthians x Coritiba,Ramiro,37,11
Corinthians x Coritiba,Á. Araos,48,65
Corinthians x Coritiba,Á. Araos,85,51
Corinthians x Coritiba,Á. Araos,83,9
Corinthians x Coritiba,Á. Araos,42,82
Corinthians x Coritiba,Á. Araos,98,7
Corinthians x Coritiba,Á. Araos,89,83
Corinthians x Coritiba,Á. Araos,79,95
Corinthians x Coritiba,Á. Araos,65,24
Corinthians x Coritiba,Á. Araos,64,17
Corinthians x Coritiba,Á. Araos,65,16
Corinthians x Coritiba,Á. Araos,61,11
Corinthians x Coritiba,Á. Araos,71,43
Corinthians x Coritiba,Á. Araos,72,29
Corinthians x Coritiba,Á. Araos,94,30
Corinthians x Coritiba,Á. Araos,52,36
Corinthians x Coritiba,Á. Araos,53,35
Corinthians x Coritiba,Á. Araos,49,37
Corinthians x Coritiba,Á. Araos,76,37
Corinthians x Coritiba,Á. Araos,78,55
Corinthians x Coritiba,Á. Araos,27,15
Corinthians x Coritiba,Á. Araos,34,19
Corinthians x Coritiba,Á. Araos,70,82
Corinthians x Coritiba,Á. Araos,68,14
Corinthians x Coritiba,Á. Araos,81,67
Corinthians x Coritiba,Á. Araos,90,28
Corinthians x Coritiba,Á. Araos,66,32
Corinthians x Coritiba,Á. Araos,42,14
Corinthians x Coritiba,Á. Araos,41,13
Corinthians x Coritiba,Á. Araos,43,7
Corinthians x Coritiba,Á. Araos,91,4
Corinthians x Coritiba,Á. Araos,54,31
Corinthians x Coritiba,Á. Araos,73,42
Corinthians x Coritiba,Á. Araos,74,43
Corinthians x Coritiba,Á. Araos,64,28
Corinthians x Coritiba,Á. Araos,84,17
Corinthians x Coritiba,Á. Araos,56,30
Corinthians x Coritiba,Á. Araos,65,36
Corinthians x Coritiba,Á. Araos,70,31
Corinthians x Coritiba,Á. Araos,30,48
Corinthians x Coritiba,Á. Araos,58,58
Corinthians x Coritiba,Á. Araos,68,73
Corinthians x Coritiba,Á. Araos,78,68
Corinthians x Coritiba,Á. Araos,82,78
Corinthians x Coritiba,Á. Araos,59,27
Corinthians x Coritiba,Á. Araos,59,27
Corinthians x Coritiba,Á. Araos,66,23
Corinthians x Coritiba,Á. Araos,96,27
Corinthians x Coritiba,Á. Araos,97,26
Corinthians x Coritiba,Á. Araos,76,17
Corinthians x Coritiba,Á. Araos,68,73
Corinthians x Coritiba,Á. Araos,67,85
Corinthians x Coritiba,Á. Araos,67,35
Corinthians x Coritiba,Á. Araos,59,89
Corinthians x Coritiba,Á. Araos,70,49
Corinthians x Coritiba,Á. Araos,71,53
Corinthians x Coritiba,Á. Araos,78,47
Corinthians x Coritiba,Á. Araos,59,30
Corinthians x Coritiba,Á. Araos,59,30
Corinthians x Coritiba,Á. Araos,39,57
Corinthians x Coritiba,Á. Araos,65,18
Corinthians x Coritiba,Á. Araos,70,53
Corinthians x Coritiba,Á. Araos,78,62
Corinthians x Coritiba,Á. Araos,48,45
Corinthians x Coritiba,Á. Araos,69,30
Corinthians x Coritiba,Á. Araos,70,27
Corinthians x Coritiba,Á. Araos,53,34
Corinthians x Coritiba,Á. Araos,65,29
Corinthians x Coritiba,Á. Araos,63,26
Corinthians x Coritiba,Á. Araos,45,85
Corinthians x Coritiba,Á. Araos,91,83
Corinthians x Coritiba,Á. Araos,60,69
Corinthians x Coritiba,Á. Araos,62,63
Corinthians x Coritiba,Á. Araos,63,30
Corinthians x Coritiba,Á. Araos,62,29
Corinthians x Coritiba,Á. Araos,66,45
Corinthians x Coritiba,Á. Araos,69,53
Corinthians x Coritiba,Á. Araos,59,77
Corinthians x Coritiba,Á. Araos,81,52
Corinthians x Coritiba,Á. Araos,84,50
Corinthians x Coritiba,Á. Araos,99,0
Corinthians x Coritiba,Á. Araos,37,96
Corinthians x Coritiba,Á. Araos,43,70
Corinthians x Coritiba,L. Natel,69,93
Corinthians x Coritiba,L. Natel,71,90
Corinthians x Coritiba,L. Natel,81,70
Corinthians x Coritiba,L. Natel,85,70
Corinthians x Coritiba,L. Natel,58,95
Corinthians x Coritiba,L. Natel,61,95
Corinthians x Coritiba,L. Natel,62,89
Corinthians x Coritiba,L. Natel,46,91
Corinthians x Coritiba,L. Natel,72,84
Corinthians x Coritiba,L. Natel,73,55
Corinthians x Coritiba,L. Natel,74,95
Corinthians x Coritiba,L. Natel,81,93
Corinthians x Coritiba,L. Natel,76,87
Corinthians x Coritiba,L. Natel,72,76
Corinthians x Coritiba,L. Natel,75,73
Corinthians x Coritiba,L. Natel,42,89
Corinthians x Coritiba,L. Natel,93,52
Corinthians x Coritiba,L. Natel,77,94
Corinthians x Coritiba,L. Natel,69,77
Corinthians x Coritiba,L. Natel,69,75
Corinthians x Coritiba,L. Natel,90,77
Corinthians x Coritiba,L. Natel,87,44
Corinthians x Coritiba,L. Natel,73,64
Corinthians x Coritiba,L. Natel,60,48
Corinthians x Coritiba,L. Natel,45,66
Corinthians x Coritiba,L. Natel,43,67
Corinthians x Coritiba,L. Natel,83,91
Corinthians x Coritiba,L. Natel,64,84
Corinthians x Coritiba,L. Natel,66,82
Corinthians x Coritiba,L. Natel,10,88
Corinthians x Coritiba,L. Natel,45,89
Corinthians x Coritiba,L. Natel,47,92
Corinthians x Coritiba,L. Natel,51,91
Corinthians x Coritiba,L. Natel,54,93
Corinthians x Coritiba,L. Natel,47,86
Corinthians x Coritiba,L. Natel,44,89
Corinthians x Coritiba,L. Natel,55,84
Corinthians x Coritiba,L. Natel,87,41
Corinthians x Coritiba,L. Natel,20,47
Corinthians x Coritiba,L. Natel,65,96
Corinthians x Coritiba,L. Natel,68,94
Corinthians x Coritiba,L. Natel,73,58
Corinthians x Coritiba,L. Natel,82,92
Corinthians x Coritiba,L. Natel,67,95
Corinthians x Coritiba,L. Natel,87,64
Corinthians x Coritiba,L. Natel,53,85
Corinthians x Coritiba,L. Natel,58,93
Corinthians x Coritiba,L. Natel,58,93
Corinthians x Coritiba,L. Natel,57,92
Corinthians x Coritiba,L. Natel,69,21
Corinthians x Coritiba,L. Natel,68,11
Corinthians x Coritiba,L. Natel,64,7
Corinthians x Coritiba,L. Natel,65,6
Corinthians x Coritiba,Jô,44,39
Corinthians x Coritiba,Jô,80,35
Corinthians x Coritiba,Jô,77,36
Corinthians x Coritiba,Jô,89,57
Corinthians x Coritiba,Jô,70,82
Corinthians x Coritiba,Jô,88,49
Corinthians x Coritiba,Jô,49,49
Corinthians x Coritiba,Jô,73,59
Corinthians x Coritiba,Jô,49,49
Corinthians x Coritiba,Jô,88,59
Corinthians x Coritiba,Jô,67,26
Corinthians x Coritiba,Jô,85,66
Corinthians x Coritiba,Jô,71,63
Corinthians x Coritiba,Jô,81,93
Corinthians x Coritiba,Jô,90,59
Corinthians x Coritiba,Jô,66,24
Corinthians x Coritiba,Jô,90,68
Corinthians x Coritiba,Jô,94,62
Corinthians x Coritiba,Jô,89,52
Corinthians x Coritiba,Jô,87,44
Corinthians x Coritiba,Jô,75,47
Corinthians x Coritiba,Jô,47,16
Corinthians x Coritiba,Jô,95,46
Corinthians x Coritiba,Jô,94,41
Corinthians x Coritiba,Jô,96,45
Corinthians x Coritiba,Jô,71,60
Corinthians x Coritiba,Jô,86,50
Corinthians x Coritiba,G. Silva,81,15
Corinthians x Coritiba,G. Silva,45,30
Corinthians x Coritiba,G. Silva,59,27
Corinthians x Coritiba,G. Silva,87,9
Corinthians x Coritiba,G. Silva,81,9
Corinthians x Coritiba,G. Silva,86,43
Corinthians x Coritiba,G. Silva,87,25
Corinthians x Coritiba,G. Silva,89,30
Corinthians x Coritiba,G. Silva,70,21
Corinthians x Coritiba,G. Silva,72,52
Corinthians x Coritiba,G. Silva,78,7
Corinthians x Coritiba,G. Silva,71,20
Corinthians x Coritiba,G. Silva,70,26
Corinthians x Coritiba,G. Silva,81,81
Corinthians x Coritiba,G. Silva,74,63
Corinthians x Coritiba,G. Silva,30,83
Corinthians x Coritiba,G. Silva,53,94
Corinthians x Coritiba,G. Silva,30,81
Corinthians x Coritiba,G. Silva,70,86
Corinthians x Coritiba,G. Silva,55,85
Corinthians x Coritiba,G. Silva,75,94
Corinthians x Coritiba,G. Silva,40,68
Corinthians x Coritiba,G. Silva,53,67
Corinthians x Coritiba,G. Silva,59,66
Corinthians x Coritiba,G. Silva,94,54
Corinthians x Coritiba,G. Silva,76,87
Corinthians x Coritiba,G. Silva,64,93
Corinthians x Coritiba,G. Silva,81,90
Corinthians x Coritiba,G. Silva,93,86
Corinthians x Coritiba,G. Silva,30,95
Corinthians x Coritiba,Éderson,41,28
Corinthians x Coritiba,Éderson,58,27
Corinthians x Coritiba,Éderson,79,8
Corinthians x Coritiba,Éderson,80,8
Corinthians x Coritiba,Éderson,56,13
Corinthians x Coritiba,Éderson,51,48
Corinthians x Coritiba,Éderson,86,15
Corinthians x Coritiba,Éderson,66,7
Corinthians x Coritiba,Éderson,60,27
Corinthians x Coritiba,Éderson,81,16
Corinthians x Coritiba,Éderson,67,47
Corinthians x Coritiba,Éderson,67,55
Corinthians x Coritiba,Éderson,67,56
Corinthians x Coritiba,Éderson,47,52
Corinthians x Coritiba,Éderson,52,53
Corinthians x Coritiba,Éderson,63,33
Corinthians x Coritiba,Éderson,44,85
Corinthians x Coritiba,Éderson,44,85
Corinthians x Coritiba,Éderson,22,74
Corinthians x Coritiba,Éderson,39,31
Corinthians x Coritiba,Éderson,58,20
Corinthians x Coritiba,Éderson,67,45
Corinthians x Coritiba,Éderson,67,15
Corinthians x Coritiba,Éderson,63,15
Corinthians x Coritiba,Éderson,64,30
Corinthians x Coritiba,Éderson,67,6
Corinthians x Coritiba,Éderson,46,44
Corinthians x Coritiba,Éderson,63,31
Corinthians x Coritiba,Éderson,35,15
Corinthians x Coritiba,Éderson,36,15
Corinthians x Coritiba,Éderson,73,27
Corinthians x Coritiba,Éderson,12,45
Corinthians x Coritiba,Éderson,10,46
Corinthians x Coritiba,Éderson,56,29
Corinthians x Coritiba,Éderson,57,28
Corinthians x Coritiba,Éderson,56,31
Corinthians x Coritiba,Éderson,47,10
Corinthians x Coritiba,Éderson,47,66
Corinthians x Coritiba,Éderson,34,25
Corinthians x Coritiba,Éderson,64,87
Corinthians x Coritiba,Éderson,60,74
Corinthians x Coritiba,Éderson,74,75
Corinthians x Coritiba,Éderson,52,82
Corinthians x Coritiba,Éderson,55,79
Corinthians x Coritiba,Éderson,30,63
Corinthians x Coritiba,Éderson,30,64
Corinthians x Coritiba,Éderson,11,43
Corinthians x Fortaleza,Cássio,6,47
Corinthians x Fortaleza,Cássio,12,48
Corinthians x Fortaleza,Cássio,2,41
Corinthians x Fortaleza,Cássio,4,50
Corinthians x Fortaleza,Cássio,3,31
Corinthians x Fortaleza,Cássio,4,49
Corinthians x Fortaleza,Cássio,7,44
Corinthians x Fortaleza,Cássio,4,52
Corinthians x Fortaleza,Cássio,3,49
Corinthians x Fortaleza,Cássio,3,50
Corinthians x Fortaleza,Cássio,12,42
Corinthians x Fortaleza,Cássio,2,49
Corinthians x Fortaleza,Cássio,12,52
Corinthians x Fortaleza,Cássio,30,47
Corinthians x Fortaleza,Cássio,8,53
Corinthians x Fortaleza,Cássio,7,57
Corinthians x Fortaleza,Cássio,3,49
Corinthians x Fortaleza,Cássio,1,51
Corinthians x Fortaleza,Cássio,1,51
Corinthians x Fortaleza,Cássio,15,57
Corinthians x Fortaleza,Cássio,11,81
Corinthians x Fortaleza,Cássio,32,46
Corinthians x Fortaleza,Cássio,3,49
Corinthians x Fortaleza,Cássio,3,48
Corinthians x Fortaleza,Cássio,18,42
Corinthians x Fortaleza,Cássio,17,28
Corinthians x Fortaleza,Cássio,18,27
Corinthians x Fortaleza,Cássio,11,63
Corinthians x Fortaleza,Cássio,20,67
Corinthians x Fortaleza,Cássio,4,50
Corinthians x Fortaleza,Cássio,3,51
Corinthians x Fortaleza,Cássio,2,49
Corinthians x Fortaleza,Cássio,14,52
Corinthians x Fortaleza,Cássio,0,48
Corinthians x Fortaleza,Cássio,0,48
Corinthians x Fortaleza,Cássio,13,51
Corinthians x Fortaleza,Cássio,4,51
Corinthians x Fortaleza,Cássio,4,52
Corinthians x Fortaleza,Cássio,30,55
Corinthians x Fortaleza,Cássio,19,49
Corinthians x Fortaleza,Cássio,3,51
