match,player,X,Y
Flamengo x Grêmio,Willian Arão,33,40
Flamengo x Grêmio,Willian Arão,29,38
Flamengo x Grêmio,Willian Arão,56,46
Flamengo x Grêmio,Willian Arão,64,35
Flamengo x Grêmio,Willian Arão,44,29
Flamengo x Grêmio,Willian Arão,53,47
Flamengo x Grêmio,Willian Arão,27,69
Flamengo x Grêmio,Willian Arão,34,50
Flamengo x Grêmio,Willian Arão,56,34
Flamengo x Grêmio,Willian Arão,54,88
Flamengo x Grêmio,Willian Arão,44,49
Flamengo x Grêmio,Willian Arão,39,35
Flamengo x Grêmio,Willian Arão,53,72
Flamengo x Grêmio,Willian Arão,39,14
Flamengo x Grêmio,Willian Arão,64,7
Flamengo x Grêmio,Willian Arão,64,72
Flamengo x Grêmio,Willian Arão,65,69
Flamengo x Grêmio,Willian Arão,66,59
Flamengo x Grêmio,Willian Arão,32,48
Flamengo x Grêmio,Willian Arão,42,78
Flamengo x Grêmio,Willian Arão,28,71
Flamengo x Grêmio,Willian Arão,27,73
Flamengo x Grêmio,Willian Arão,35,75
Flamengo x Grêmio,Willian Arão,37,73
Flamengo x Grêmio,Willian Arão,37,73
Flamengo x Grêmio,Willian Arão,33,44
Flamengo x Grêmio,Willian Arão,45,36
Flamengo x Grêmio,Willian Arão,37,92
Flamengo x Grêmio,Willian Arão,32,73
Flamengo x Grêmio,Willian Arão,29,47
Flamengo x Grêmio,Willian Arão,48,66
Flamengo x Grêmio,Willian Arão,42,47
Flamengo x Grêmio,Willian Arão,61,66
Flamengo x Grêmio,Willian Arão,63,41
Flamengo x Grêmio,Willian Arão,63,41
Flamengo x Grêmio,Willian Arão,46,75
Flamengo x Grêmio,Willian Arão,55,64
Flamengo x Grêmio,Willian Arão,90,69
Flamengo x Grêmio,Willian Arão,89,72
Flamengo x Grêmio,Willian Arão,16,55
Flamengo x Grêmio,Willian Arão,44,70
Flamengo x Grêmio,Willian Arão,43,71
Flamengo x Grêmio,Willian Arão,51,46
Flamengo x Grêmio,Willian Arão,54,69
Flamengo x Grêmio,Willian Arão,39,40
Flamengo x Grêmio,Willian Arão,39,38
Flamengo x Grêmio,Willian Arão,17,50
Flamengo x Grêmio,Willian Arão,39,50
Flamengo x Grêmio,Gerson,52,46
Flamengo x Grêmio,Gerson,50,86
Flamengo x Grêmio,Gerson,46,90
Flamengo x Grêmio,Gerson,21,94
Flamengo x Grêmio,Gerson,45,53
Flamengo x Grêmio,Gerson,68,86
Flamengo x Grêmio,Gerson,66,69
Flamengo x Grêmio,Gerson,64,32
Flamengo x Grêmio,Gerson,59,84
Flamengo x Grêmio,Gerson,60,8
Flamengo x Grêmio,Gerson,56,13
Flamengo x Grêmio,Gerson,57,23
Flamengo x Grêmio,Gerson,55,5
Flamengo x Grêmio,Gerson,54,5
Flamengo x Grêmio,Gerson,55,94
Flamengo x Grêmio,Gerson,36,56
Flamengo x Grêmio,Gerson,36,75
Flamengo x Grêmio,Gerson,68,79
Flamengo x Grêmio,Gerson,46,46
Flamengo x Grêmio,Gerson,46,61
Flamengo x Grêmio,Gerson,64,65
Flamengo x Grêmio,Gerson,63,82
Flamengo x Grêmio,Gerson,71,29
Flamengo x Grêmio,Gerson,20,43
Flamengo x Grêmio,Gerson,29,48
Flamengo x Grêmio,Gerson,45,61
Flamengo x Grêmio,Gerson,55,11
Flamengo x Grêmio,Gerson,11,49
Flamengo x Grêmio,Gerson,37,61
Flamengo x Grêmio,Gerson,32,59
Flamengo x Grêmio,Gerson,54,54
Flamengo x Grêmio,Gerson,59,92
Flamengo x Grêmio,Gerson,58,86
Flamengo x Grêmio,Gerson,58,19
Flamengo x Grêmio,Gerson,37,56
Flamengo x Grêmio,Gerson,53,73
Flamengo x Grêmio,Gerson,68,22
Flamengo x Grêmio,Gerson,46,66
Flamengo x Grêmio,Gerson,54,58
Flamengo x Grêmio,Gerson,74,89
Flamengo x Grêmio,Gerson,79,83
Flamengo x Grêmio,Gerson,86,74
Flamengo x Grêmio,Gerson,38,31
Flamengo x Grêmio,Gerson,38,33
Flamengo x Grêmio,Gerson,59,64
Flamengo x Grêmio,Gerson,61,40
Flamengo x Grêmio,Gerson,57,42
Flamengo x Grêmio,Gerson,70,37
Flamengo x Grêmio,Gerson,66,46
Flamengo x Grêmio,Gerson,72,53
Flamengo x Grêmio,Gerson,53,67
Flamengo x Grêmio,Gerson,56,74
Flamengo x Grêmio,Gerson,57,86
Flamengo x Grêmio,Gerson,55,80
Flamengo x Grêmio,Gerson,65,84
Flamengo x Grêmio,Gerson,69,67
Flamengo x Grêmio,Gerson,67,90
Flamengo x Grêmio,Gerson,45,43
Flamengo x Grêmio,Gerson,53,34
Flamengo x Grêmio,Gerson,61,16
Flamengo x Grêmio,Gerson,33,88
Flamengo x Grêmio,Gerson,32,87
Flamengo x Grêmio,Gerson,92,29
Flamengo x Grêmio,Gerson,64,36
Flamengo x Grêmio,Gerson,59,14
Flamengo x Grêmio,Gerson,59,14
Flamengo x Grêmio,Gerson,65,25
Flamengo x Grêmio,Gerson,68,32
Flamengo x Grêmio,Gerson,63,35
Flamengo x Grêmio,Gerson,67,39
Flamengo x Grêmio,Gerson,70,30
Flamengo x Grêmio,Gerson,67,27
Flamengo x Grêmio,Gerson,66,7
Flamengo x Grêmio,Gerson,75,4
Flamengo x Grêmio,Gerson,65,25
Flamengo x Grêmio,Gerson,58,46
Flamengo x Grêmio,Gerson,36,16
Flamengo x Grêmio,Everton Ribeiro,30,12
Flamengo x Grêmio,Everton Ribeiro,35,11
Flamengo x Grêmio,Everton Ribeiro,58,11
Flamengo x Grêmio,Everton Ribeiro,53,2
Flamengo x Grêmio,Everton Ribeiro,57,19
Flamengo x Grêmio,Everton Ribeiro,65,31
Flamengo x Grêmio,Everton Ribeiro,66,31
Flamengo x Grêmio,Everton Ribeiro,71,23
Flamengo x Grêmio,Everton Ribeiro,55,52
Flamengo x Grêmio,Everton Ribeiro,62,19
Flamengo x Grêmio,Everton Ribeiro,31,22
Flamengo x Grêmio,Everton Ribeiro,39,26
Flamengo x Grêmio,Everton Ribeiro,82,30
Flamengo x Grêmio,Everton Ribeiro,83,31
Flamengo x Grêmio,Everton Ribeiro,89,32
Flamengo x Grêmio,Everton Ribeiro,58,87
Flamengo x Grêmio,Everton Ribeiro,68,38
Flamengo x Grêmio,Everton Ribeiro,58,36
Flamengo x Grêmio,Everton Ribeiro,58,36
Flamengo x Grêmio,Everton Ribeiro,59,22
Flamengo x Grêmio,Everton Ribeiro,67,4
Flamengo x Grêmio,Everton Ribeiro,47,34
Flamengo x Grêmio,Everton Ribeiro,65,12
Flamengo x Grêmio,Everton Ribeiro,67,4
Flamengo x Grêmio,Everton Ribeiro,39,33
Flamengo x Grêmio,Everton Ribeiro,55,43
Flamengo x Grêmio,Everton Ribeiro,72,4
Flamengo x Grêmio,Everton Ribeiro,81,2
Flamengo x Grêmio,Everton Ribeiro,73,3
Flamengo x Grêmio,Everton Ribeiro,39,13
Flamengo x Grêmio,Everton Ribeiro,26,24
Flamengo x Grêmio,Everton Ribeiro,27,14
Flamengo x Grêmio,Everton Ribeiro,49,66
Flamengo x Grêmio,Everton Ribeiro,75,90
Flamengo x Grêmio,Everton Ribeiro,75,96
Flamengo x Grêmio,Everton Ribeiro,72,77
Flamengo x Grêmio,Everton Ribeiro,73,72
Flamengo x Grêmio,Everton Ribeiro,69,62
Flamengo x Grêmio,Everton Ribeiro,64,74
Flamengo x Grêmio,Everton Ribeiro,37,41
Flamengo x Grêmio,Everton Ribeiro,37,48
Flamengo x Grêmio,Everton Ribeiro,35,35
Flamengo x Grêmio,Everton Ribeiro,74,84
Flamengo x Grêmio,Everton Ribeiro,56,77
Flamengo x Grêmio,Everton Ribeiro,53,41
Flamengo x Grêmio,Everton Ribeiro,57,52
Flamengo x Grêmio,Everton Ribeiro,74,67
Flamengo x Grêmio,Everton Ribeiro,59,11
Flamengo x Grêmio,Everton Ribeiro,47,14
Flamengo x Grêmio,Everton Ribeiro,69,27
Flamengo x Grêmio,Everton Ribeiro,62,33
Flamengo x Grêmio,Everton Ribeiro,84,3
Flamengo x Grêmio,Everton Ribeiro,70,31
Flamengo x Grêmio,Everton Ribeiro,43,7
Flamengo x Grêmio,Everton Ribeiro,52,17
Flamengo x Grêmio,Everton Ribeiro,64,3
Flamengo x Grêmio,Everton Ribeiro,63,4
Flamengo x Grêmio,Everton Ribeiro,42,34
Flamengo x Grêmio,Everton Ribeiro,72,16
Flamengo x Grêmio,Everton Ribeiro,79,8
Flamengo x Grêmio,Everton Ribeiro,28,20
Flamengo x Grêmio,Everton Ribeiro,47,19
Flamengo x Grêmio,Everton Ribeiro,85,3
Flamengo x Grêmio,Everton Ribeiro,82,2
Flamengo x Grêmio,Everton Ribeiro,38,34
Flamengo x Grêmio,Everton Ribeiro,53,4
Flamengo x Grêmio,Everton Ribeiro,44,10
Flamengo x Grêmio,Everton Ribeiro,13,8
Flamengo x Grêmio,Everton Ribeiro,31,23
Flamengo x Grêmio,Everton Ribeiro,59,5
Flamengo x Grêmio,Everton Ribeiro,76,7
Flamengo x Grêmio,Arrascaeta,44,80
Flamengo x Grêmio,Arrascaeta,46,51
Flamengo x Grêmio,Arrascaeta,69,57
Flamengo x Grêmio,Arrascaeta,59,25
Flamengo x Grêmio,Arrascaeta,55,87
Flamengo x Grêmio,Arrascaeta,67,25
Flamengo x Grêmio,Arrascaeta,54,40
Flamengo x Grêmio,Arrascaeta,95,23
Flamengo x Grêmio,Arrascaeta,95,25
Flamengo x Grêmio,Arrascaeta,99,0
Flamengo x Grêmio,Arrascaeta,60,91
Flamengo x Grêmio,Arrascaeta,80,73
Flamengo x Grêmio,Arrascaeta,65,77
Flamengo x Grêmio,Arrascaeta,67,78
Flamengo x Grêmio,Arrascaeta,50,73
Flamengo x Grêmio,Arrascaeta,71,37
Flamengo x Grêmio,Arrascaeta,65,89
Flamengo x Grêmio,Arrascaeta,44,29
Flamengo x Grêmio,Arrascaeta,74,31
Flamengo x Grêmio,Arrascaeta,72,78
Flamengo x Grêmio,Arrascaeta,70,82
Flamengo x Grêmio,Arrascaeta,56,97
Flamengo x Grêmio,Arrascaeta,59,100
Flamengo x Grêmio,Arrascaeta,74,97
Flamengo x Grêmio,Arrascaeta,43,72
Flamengo x Grêmio,Arrascaeta,69,83
Flamengo x Grêmio,Arrascaeta,46,53
Flamengo x Grêmio,Arrascaeta,46,34
Flamengo x Grêmio,Arrascaeta,66,81
Flamengo x Grêmio,Arrascaeta,69,69
Flamengo x Grêmio,Arrascaeta,75,63
Flamengo x Grêmio,Arrascaeta,68,57
Flamengo x Grêmio,Arrascaeta,63,59
Flamengo x Grêmio,Arrascaeta,70,96
Flamengo x Grêmio,Arrascaeta,75,77
Flamengo x Grêmio,Arrascaeta,56,74
Flamengo x Grêmio,Arrascaeta,54,64
Flamengo x Grêmio,Arrascaeta,66,40
Flamengo x Grêmio,Arrascaeta,65,71
Flamengo x Grêmio,Arrascaeta,65,48
Flamengo x Grêmio,Arrascaeta,33,70
Flamengo x Grêmio,Arrascaeta,66,87
Flamengo x Grêmio,Arrascaeta,72,67
Flamengo x Grêmio,Arrascaeta,69,72
Flamengo x Grêmio,Arrascaeta,72,11
Flamengo x Grêmio,Arrascaeta,56,4
Flamengo x Grêmio,Arrascaeta,71,4
Flamengo x Grêmio,Arrascaeta,55,19
Flamengo x Grêmio,Arrascaeta,69,24
Flamengo x Grêmio,Arrascaeta,64,80
Flamengo x Grêmio,Arrascaeta,74,87
Flamengo x Grêmio,Arrascaeta,90,81
Flamengo x Grêmio,Arrascaeta,72,42
Flamengo x Grêmio,Arrascaeta,64,22
Flamengo x Grêmio,Arrascaeta,65,22
Flamengo x Grêmio,Arrascaeta,62,14
Flamengo x Grêmio,Arrascaeta,60,29
Flamengo x Grêmio,Arrascaeta,69,14
Flamengo x Grêmio,Arrascaeta,69,18
Flamengo x Grêmio,Arrascaeta,70,31
Flamengo x Grêmio,Arrascaeta,68,26
Flamengo x Grêmio,Arrascaeta,88,33
Flamengo x Grêmio,Arrascaeta,67,12
Flamengo x Grêmio,Arrascaeta,61,22
Flamengo x Grêmio,Arrascaeta,64,22
Flamengo x Grêmio,Arrascaeta,63,72
Flamengo x Grêmio,Arrascaeta,64,87
Flamengo x Grêmio,Arrascaeta,46,11
Flamengo x Grêmio,Arrascaeta,67,92
Flamengo x Grêmio,Arrascaeta,77,16
Flamengo x Grêmio,B. Henrique,66,92
Flamengo x Grêmio,B. Henrique,86,88
Flamengo x Grêmio,B. Henrique,69,58
Flamengo x Grêmio,B. Henrique,61,33
Flamengo x Grêmio,B. Henrique,42,87
Flamengo x Grêmio,B. Henrique,66,72
Flamengo x Grêmio,B. Henrique,66,72
Flamengo x Grêmio,B. Henrique,87,44
Flamengo x Grêmio,B. Henrique,76,66
Flamengo x Grêmio,B. Henrique,56,95
Flamengo x Grêmio,B. Henrique,73,83
Flamengo x Grêmio,B. Henrique,56,65
Flamengo x Grêmio,B. Henrique,33,33
Flamengo x Grêmio,B. Henrique,66,32
Flamengo x Grêmio,B. Henrique,70,23
Flamengo x Grêmio,B. Henrique,74,93
Flamengo x Grêmio,B. Henrique,43,87
Flamengo x Grêmio,B. Henrique,43,88
Flamengo x Grêmio,B. Henrique,81,96
Flamengo x Grêmio,B. Henrique,67,76
Flamengo x Grêmio,B. Henrique,74,71
Flamengo x Grêmio,B. Henrique,60,72
Flamengo x Grêmio,B. Henrique,64,80
Flamengo x Grêmio,B. Henrique,80,95
Flamengo x Grêmio,B. Henrique,75,91
Flamengo x Grêmio,B. Henrique,66,91
Flamengo x Grêmio,B. Henrique,73,83
Flamengo x Grêmio,B. Henrique,67,96
Flamengo x Grêmio,B. Henrique,72,93
Flamengo x Grêmio,B. Henrique,79,67
Flamengo x Grêmio,B. Henrique,67,47
Flamengo x Grêmio,B. Henrique,66,44
Flamengo x Grêmio,B. Henrique,74,98
Flamengo x Grêmio,B. Henrique,70,100
Flamengo x Grêmio,B. Henrique,73,47
Flamengo x Grêmio,B. Henrique,87,13
Flamengo x Grêmio,B. Henrique,77,4
Flamengo x Grêmio,B. Henrique,40,5
Flamengo x Grêmio,B. Henrique,90,81
Flamengo x Grêmio,B. Henrique,71,49
Flamengo x Grêmio,B. Henrique,60,88
Flamengo x Grêmio,B. Henrique,73,69
Flamengo x Grêmio,B. Henrique,78,29
Flamengo x Grêmio,B. Henrique,91,28
Flamengo x Grêmio,B. Henrique,91,25
Flamengo x Grêmio,B. Henrique,64,30
Flamengo x Grêmio,B. Henrique,65,30
Flamengo x Grêmio,B. Henrique,33,90
Flamengo x Grêmio,B. Henrique,31,56
Flamengo x Grêmio,B. Henrique,32,58
Flamengo x Grêmio,B. Henrique,71,77
Flamengo x Grêmio,B. Henrique,71,77
Flamengo x Grêmio,B. Henrique,34,97
Flamengo x Grêmio,B. Henrique,27,97
Flamengo x Grêmio,B. Henrique,28,95
Flamengo x Grêmio,B. Henrique,52,96
Flamengo x Grêmio,B. Henrique,90,84
Flamengo x Grêmio,B. Henrique,94,84
Flamengo x Grêmio,Gabriel,44,1
Flamengo x Grêmio,Gabriel,99,18
Flamengo x Grêmio,Gabriel,65,28
Flamengo x Grêmio,Gabriel,66,39
Flamengo x Grêmio,Gabriel,65,41
Flamengo x Grêmio,Gabriel,60,84
Flamengo x Grêmio,Gabriel,71,29
Flamengo x Grêmio,Gabriel,37,18
Flamengo x Grêmio,Gabriel,75,53
Flamengo x Grêmio,Gabriel,71,34
Flamengo x Grêmio,Gabriel,47,35
Flamengo x Grêmio,Gabriel,58,8
Flamengo x Grêmio,Gabriel,61,14
Flamengo x Grêmio,Gabriel,72,37
Flamengo x Grêmio,Gabriel,77,8
Flamengo x Grêmio,Gabriel,75,15
Flamengo x Grêmio,Gabriel,77,25
Flamengo x Grêmio,Gabriel,71,26
Flamengo x Grêmio,Gabriel,69,23
Flamengo x Grêmio,Gabriel,66,68
Flamengo x Grêmio,Gabriel,68,65
Flamengo x Grêmio,Gabriel,69,33
Flamengo x Grêmio,Gabriel,20,72
Flamengo x Grêmio,Gabriel,67,25
Flamengo x Grêmio,Gabriel,73,73
Flamengo x Grêmio,Gabriel,98,71
Flamengo x Grêmio,Gabriel,50,50
Flamengo x Grêmio,Gabriel,62,24
Flamengo x Grêmio,Gabriel,69,29
Flamengo x Grêmio,Gabriel,81,53
Flamengo x Grêmio,Gabriel,78,81
Flamengo x Grêmio,Gabriel,95,81
Flamengo x Grêmio,Gabriel,57,9
Flamengo x Grêmio,Gabriel,97,27
Flamengo x Grêmio,Gabriel,74,83
Flamengo x Grêmio,Gabriel,71,9
Flamengo x Grêmio,Gabriel,92,22
Flamengo x Grêmio,Gabriel,59,21
Flamengo x Grêmio,Gabriel,73,71
Flamengo x Grêmio,Gabriel,60,95
Flamengo x Grêmio,Gabriel,87,24
Flamengo x Grêmio,Gabriel,85,33
Flamengo x Grêmio,Gabriel,88,50
Flamengo x Grêmio,Gabriel,71,88
Flamengo x Grêmio,Gabriel,76,31
Flamengo x Grêmio,Renê,25,6
Flamengo x Grêmio,Renê,46,7
Flamengo x Grêmio,Renê,56,22
Flamengo x Grêmio,Renê,30,23
Flamengo x Grêmio,Renê,72,2
Flamengo x Grêmio,Renê,74,0
Flamengo x Grêmio,Renê,78,8
Flamengo x Grêmio,Renê,96,4
Flamengo x Grêmio,Renê,9,16
Flamengo x Grêmio,Renê,35,17
Flamengo x Grêmio,Renê,35,7
Flamengo x Grêmio,Renê,26,28
Flamengo x Grêmio,Renê,43,0
Flamengo x Grêmio,Renê,56,5
Flamengo x Grêmio,Renê,60,5
Flamengo x Grêmio,Renê,62,5
Flamengo x Grêmio,Renê,29,17
Flamengo x Grêmio,Renê,28,17
Flamengo x Grêmio,Renê,22,5
Flamengo x Grêmio,Renê,40,5
Flamengo x Grêmio,Renê,65,4
Flamengo x Grêmio,Renê,58,26
Flamengo x Grêmio,Renê,54,29
Flamengo x Grêmio,Renê,36,22
Flamengo x Grêmio,Renê,33,0
Flamengo x Grêmio,Renê,61,7
Flamengo x Grêmio,Renê,80,0
Flamengo x Grêmio,Renê,57,30
Flamengo x Grêmio,Renê,55,15
Flamengo x Grêmio,Renê,42,30
Flamengo x Grêmio,Renê,57,18
Flamengo x Grêmio,Renê,25,13
Flamengo x Grêmio,Renê,25,12
Flamengo x Grêmio,Renê,65,3
Flamengo x Grêmio,Renê,68,10
Flamengo x Grêmio,Renê,56,12
Flamengo x Grêmio,Renê,40,12
Flamengo x Grêmio,Renê,71,6
Flamengo x Grêmio,Renê,53,31
Flamengo x Grêmio,Renê,23,11
Flamengo x Grêmio,Renê,25,8
Flamengo x Grêmio,Renê,65,35
Flamengo x Grêmio,Renê,52,5
Flamengo x Grêmio,Renê,30,24
Flamengo x Grêmio,Renê,31,16
Flamengo x Grêmio,Renê,45,23
Flamengo x Grêmio,Renê,73,4
Flamengo x Grêmio,Renê,53,8
Flamengo x Grêmio,Renê,59,24
Flamengo x Grêmio,Renê,42,20
Flamengo x Grêmio,Renê,70,25
Flamengo x Grêmio,Renê,73,0
Flamengo x Grêmio,Renê,56,15
Flamengo x Grêmio,Renê,32,30
Flamengo x Grêmio,Renê,68,27
Flamengo x Botafogo,D. Alves,2,57
Flamengo x Botafogo,D. Alves,7,59
Flamengo x Botafogo,D. Alves,4,47
Flamengo x Botafogo,D. Alves,6,19
Flamengo x Botafogo,D. Alves,27,54
Flamengo x Botafogo,D. Alves,13,26
Flamengo x Botafogo,D. Alves,32,40
Flamengo x Botafogo,D. Alves,32,47
Flamengo x Botafogo,D. Alves,15,53
Flamengo x Botafogo,D. Alves,5,53
Flamengo x Botafogo,D. Alves,1,57
Flamengo x Botafogo,D. Alves,4,55
Flamengo x Botafogo,D. Alves,3,41
Flamengo x Botafogo,D. Alves,1,37
Flamengo x Botafogo,D. Alves,11,36
Flamengo x Botafogo,D. Alves,4,50
Flamengo x Botafogo,D. Alves,2,34
Flamengo x Botafogo,D. Alves,4,48
Flamengo x Botafogo,D. Alves,14,51
Flamengo x Botafogo,D. Alves,12,57
Flamengo x Botafogo,D. Alves,3,50
Flamengo x Botafogo,D. Alves,4,50
Flamengo x Botafogo,D. Alves,7,56
Flamengo x Botafogo,D. Alves,9,52
Flamengo x Botafogo,D. Alves,15,54
Flamengo x Botafogo,D. Alves,4,62
Flamengo x Botafogo,D. Alves,10,30
Flamengo x Botafogo,D. Alves,13,39
Flamengo x Botafogo,D. Alves,9,35
Flamengo x Botafogo,D. Alves,13,39
Flamengo x Botafogo,D. Alves,1,43
Flamengo x Botafogo,D. Alves,0,36
Flamengo x Botafogo,Matheuzinho,37,15
Flamengo x Botafogo,Matheuzinho,42,5
Flamengo x Botafogo,Matheuzinho,69,19
Flamengo x Botafogo,Matheuzinho,74,0
Flamengo x Botafogo,Matheuzinho,72,5
Flamengo x Botafogo,Matheuzinho,25,5
Flamengo x Botafogo,Matheuzinho,36,2
Flamengo x Botafogo,Matheuzinho,84,30
Flamengo x Botafogo,Matheuzinho,14,45
Flamengo x Botafogo,Matheuzinho,14,48
Flamengo x Botafogo,Matheuzinho,27,0
Flamengo x Botafogo,Matheuzinho,23,2
Flamengo x Botafogo,Matheuzinho,24,5
Flamengo x Botafogo,Matheuzinho,22,10
Flamengo x Botafogo,Matheuzinho,61,34
Flamengo x Botafogo,Matheuzinho,54,29
Flamengo x Botafogo,Matheuzinho,62,3
Flamengo x Botafogo,Matheuzinho,73,44
Flamengo x Botafogo,Matheuzinho,31,0
Flamengo x Botafogo,Matheuzinho,14,1
Flamengo x Botafogo,Matheuzinho,12,4
Flamengo x Botafogo,Matheuzinho,59,5
Flamengo x Botafogo,Matheuzinho,69,1
Flamengo x Botafogo,Matheuzinho,71,11
Flamengo x Botafogo,Matheuzinho,67,26
Flamengo x Botafogo,Matheuzinho,29,0
Flamengo x Botafogo,Matheuzinho,65,4
Flamengo x Botafogo,Matheuzinho,42,4
Flamengo x Botafogo,Matheuzinho,64,9
Flamengo x Botafogo,Matheuzinho,51,35
Flamengo x Botafogo,Matheuzinho,11,25
Flamengo x Botafogo,Matheuzinho,45,10
Flamengo x Botafogo,Matheuzinho,71,2
Flamengo x Botafogo,Matheuzinho,37,3
Flamengo x Botafogo,Matheuzinho,41,7
Flamengo x Botafogo,Matheuzinho,44,7
Flamengo x Botafogo,Matheuzinho,47,6
Flamengo x Botafogo,Matheuzinho,75,5
Flamengo x Botafogo,Matheuzinho,48,11
Flamengo x Botafogo,Matheuzinho,53,7
Flamengo x Botafogo,Matheuzinho,58,7
Flamengo x Botafogo,Matheuzinho,68,14
Flamengo x Botafogo,Matheuzinho,27,0
Flamengo x Botafogo,Matheuzinho,66,4
Flamengo x Botafogo,Matheuzinho,72,29
Flamengo x Botafogo,Matheuzinho,90,24
Flamengo x Botafogo,Matheuzinho,68,33
Flamengo x Botafogo,Matheuzinho,8,23
Flamengo x Botafogo,Matheuzinho,13,11
Flamengo x Botafogo,Matheuzinho,68,23
Flamengo x Botafogo,Matheuzinho,29,2
Flamengo x Botafogo,Matheuzinho,32,1
Flamengo x Botafogo,Matheuzinho,22,2
Flamengo x Botafogo,Matheuzinho,58,24
Flamengo x Botafogo,Matheuzinho,65,17
Flamengo x Botafogo,Matheuzinho,47,9
Flamengo x Botafogo,Matheuzinho,55,6
Flamengo x Botafogo,Matheuzinho,66,7
Flamengo x Botafogo,Matheuzinho,33,11
Flamengo x Botafogo,Matheuzinho,47,9
Flamengo x Botafogo,Matheuzinho,43,29
Flamengo x Botafogo,Matheuzinho,29,7
Flamengo x Botafogo,Matheuzinho,67,3
Flamengo x Botafogo,Matheuzinho,86,5
Flamengo x Botafogo,Matheuzinho,100,50
Flamengo x Botafogo,Matheuzinho,67,19
Flamengo x Botafogo,Matheuzinho,38,0
Flamengo x Botafogo,Matheuzinho,20,3
Flamengo x Botafogo,Matheuzinho,22,0
Flamengo x Botafogo,Matheuzinho,25,14
Flamengo x Botafogo,Matheuzinho,24,14
Flamengo x Botafogo,Matheuzinho,21,26
Flamengo x Botafogo,Matheuzinho,20,27
Flamengo x Botafogo,Matheuzinho,46,15
Flamengo x Botafogo,Matheuzinho,54,14
Flamengo x Botafogo,Matheuzinho,41,6
Flamengo x Botafogo,Matheuzinho,44,0
Flamengo x Botafogo,Matheuzinho,57,5
Flamengo x Botafogo,Matheuzinho,44,11
Flamengo x Botafogo,Matheuzinho,57,10
Flamengo x Botafogo,Matheuzinho,55,2
Flamengo x Botafogo,Matheuzinho,46,18
Flamengo x Botafogo,Matheuzinho,20,5
Flamengo x Botafogo,Matheuzinho,71,44
Flamengo x Botafogo,Matheuzinho,87,7
Flamengo x Botafogo,Matheuzinho,88,5
Flamengo x Botafogo,Matheuzinho,63,25
Flamengo x Botafogo,Matheuzinho,64,0
Flamengo x Botafogo,Matheuzinho,52,14
Flamengo x Botafogo,Matheuzinho,63,7
Flamengo x Botafogo,Matheuzinho,33,8
Flamengo x Botafogo,Matheuzinho,34,4
Flamengo x Botafogo,Matheuzinho,58,10
Flamengo x Botafogo,Matheuzinho,62,0
Flamengo x Botafogo,Matheuzinho,76,13
Flamengo x Botafogo,Matheuzinho,79,13
Flamengo x Botafogo,R. Caio,29,33
Flamengo x Botafogo,R. Caio,20,35
Flamengo x Botafogo,R. Caio,35,19
Flamengo x Botafogo,R. Caio,22,38
Flamengo x Botafogo,R. Caio,34,28
Flamengo x Botafogo,R. Caio,57,29
Flamengo x Botafogo,R. Caio,61,36
Flamengo x Botafogo,R. Caio,33,54
Flamengo x Botafogo,R. Caio,25,20
Flamengo x Botafogo,R. Caio,12,15
Flamengo x Botafogo,R. Caio,10,18
Flamengo x Botafogo,R. Caio,46,44
Flamengo x Botafogo,R. Caio,47,43
Flamengo x Botafogo,R. Caio,22,25
Flamengo x Botafogo,R. Caio,27,25
Flamengo x Botafogo,R. Caio,45,29
Flamengo x Botafogo,R. Caio,61,26
Flamengo x Botafogo,R. Caio,52,47
Flamengo x Botafogo,R. Caio,91,41
Flamengo x Botafogo,R. Caio,92,41
Flamengo x Botafogo,R. Caio,28,17
Flamengo x Botafogo,R. Caio,55,23
Flamengo x Botafogo,R. Caio,52,22
Flamengo x Botafogo,R. Caio,46,43
Flamengo x Botafogo,R. Caio,46,44
Flamengo x Botafogo,R. Caio,35,35
Flamengo x Botafogo,R. Caio,39,33
Flamengo x Botafogo,R. Caio,51,39
Flamengo x Botafogo,R. Caio,33,46
Flamengo x Botafogo,R. Caio,30,10
Flamengo x Botafogo,R. Caio,34,39
Flamengo x Botafogo,R. Caio,42,44
Flamengo x Botafogo,R. Caio,47,34
Flamengo x Botafogo,R. Caio,55,32
Flamengo x Botafogo,R. Caio,43,34
Flamengo x Botafogo,R. Caio,50,41
Flamengo x Botafogo,R. Caio,42,39
Flamengo x Botafogo,R. Caio,18,24
Flamengo x Botafogo,R. Caio,64,19
Flamengo x Botafogo,R. Caio,54,30
Flamengo x Botafogo,R. Caio,13,33
Flamengo x Botafogo,R. Caio,18,35
Flamengo x Botafogo,R. Caio,30,16
Flamengo x Botafogo,R. Caio,62,35
Flamengo x Botafogo,R. Caio,8,35
Flamengo x Botafogo,R. Caio,1,32
Flamengo x Botafogo,R. Caio,8,25
Flamengo x Botafogo,R. Caio,51,48
Flamengo x Botafogo,R. Caio,52,46
Flamengo x Botafogo,R. Caio,58,34
Flamengo x Botafogo,R. Caio,30,41
Flamengo x Botafogo,R. Caio,46,41
Flamengo x Botafogo,R. Caio,47,46
Flamengo x Botafogo,R. Caio,54,34
Flamengo x Botafogo,R. Caio,55,35
Flamengo x Botafogo,R. Caio,66,34
Flamengo x Botafogo,R. Caio,45,32
Flamengo x Botafogo,R. Caio,54,40
Flamengo x Botafogo,R. Caio,33,46
